Time(s),Nose_X,Nose_Y,Nose_value,Neck_X,Neck_Y,Neck_value,RShoulder_X,RShoulder_Y,RShoulder_value,RElbow_X,RElbow_Y,RElbow_value,RWrist_X,RWrist_Y,RWrist_value,LShoulder_X,LShoulder_Y,LShoulder_value,LElbow_X,LElbow_Y,LElbow_value,LWrist_X,LWrist_Y,LWris_value,MidHip_X,MidHip_Y,MidHip_value,RHip_X,RHip_Y,RHip_value,RKnee_X,RKnee_Y,RKnee_value,RAnkle_X,RAnkle_Y,RAnkle_value,LHip_X,LHip_Y,LHip_value,LKnee_X,LKnee_Y,LKnee_value,LAnkle_X,LKnee_Y.1,LKnee_value.1,REye_X,REye_Y,REye_value,LEye_X,LEye_Y,LEye_value,REar_X,REar_Y,REar_value,LEar_X,LEar_Y,LEar_value,LBigToe_X,LBigToe_Y,LBigToe_value,LSmallToe_X,LSmallToe_Y,LSmallToe_value,LHeel_X,LHeel_Y,LHeel_value,RBigToe_X,RBigToe_Y,RBigToe_value,RSmallToe_X,RSmallToe_Y,RSmallToe_value,RHeel_X,RHeel_Y,RHeel_value
0.1,648.957275390625,274.8716735839844,0.9610517024993896,648.9027709960938,317.89019775390625,0.9143840670585632,617.68115234375,319.7474060058594,0.8963688611984253,607.8552856445312,366.889404296875,0.8156836032867432,602.0088500976562,413.88873291015625,0.8867721557617188,678.3534545898438,317.83056640625,0.8422683477401733,684.2886962890625,368.744384765625,0.8803518414497375,695.8886108398438,415.9017333984375,0.9321639537811279,648.903564453125,409.96014404296875,0.8060083389282227,629.326416015625,409.97021484375,0.7421616911888123,635.168701171875,492.1840515136719,0.9300143718719482,641.1258544921875,572.5131225585938,0.8518275022506714,666.582275390625,411.86370849609375,0.7990421056747437,664.599365234375,494.19732666015625,0.9643118381500244,662.63037109375,572.49267578125,0.8679075837135315,641.1140747070312,272.7071533203125,0.8957791924476624,652.9258422851562,272.7514343261719,0.9016852378845215,633.1888427734375,272.879150390625,0.8559361696243286,664.6632080078125,274.7691650390625,0.6985370516777039,654.8888549804688,594.0868530273438,0.7402340173721313,666.6427612304688,590.202392578125,0.826134979724884,660.7266845703125,576.5066528320312,0.6209638714790344,645.042724609375,592.2030029296875,0.7743838429450989,633.3173828125,590.2327880859375,0.7989318370819092,646.9650268554688,580.3648071289062,0.6355023980140686
0.2,648.9571533203125,274.87261962890625,0.9601534605026245,648.9010620117188,317.8820495605469,0.9135429859161377,617.6927490234375,319.7409973144531,0.8961115479469299,607.8739624023438,366.87158203125,0.8156090974807739,602.0189819335938,413.8731994628906,0.8889690637588501,678.3364868164062,317.82147216796875,0.8382184505462646,684.2818603515625,366.93768310546875,0.8751818537712097,695.8820190429688,415.885009765625,0.9240111112594604,648.89404296875,409.9436340332031,0.801484227180481,627.4439086914062,409.9499816894531,0.741192102432251,635.1685180664062,492.209228515625,0.9307429790496826,641.1246948242188,572.5072021484375,0.8537260890007019,666.5652465820312,409.9852600097656,0.795769214630127,664.5997314453125,494.1919860839844,0.9650461673736572,662.6293334960938,572.4968872070312,0.8676170110702515,641.1135864257812,272.70733642578125,0.896061360836029,652.9257202148438,272.7528076171875,0.9015815854072571,633.1887817382812,272.8772888183594,0.8571738600730896,664.661376953125,274.7678527832031,0.6976555585861206,656.7791748046875,594.0887451171875,0.7391122579574585,666.6474609375,590.2012329101562,0.8305990695953369,660.7135620117188,576.5092163085938,0.6186192035675049,645.0433349609375,592.1873168945312,0.776108980178833,633.3218383789062,590.2222290039062,0.8050612211227417,646.9404296875,578.4702758789062,0.6397600173950195
0.3,648.9569091796875,274.8717041015625,0.9597158432006836,648.8850708007812,317.8834228515625,0.9109249114990234,617.709228515625,317.9158935546875,0.8940204381942749,609.7990112304688,366.8515930175781,0.8132500648498535,602.0206909179688,413.86285400390625,0.8861315846443176,676.4116821289062,317.856201171875,0.831513524055481,684.2691650390625,366.9291687011719,0.8791586756706238,695.9027709960938,415.8538818359375,0.9363889098167419,648.8701782226562,409.9659118652344,0.8009251356124878,627.4114990234375,409.97955322265625,0.7511789798736572,635.1687622070312,492.230224609375,0.9287561178207397,641.1177978515625,572.4967651367188,0.8548270463943481,666.540771484375,411.8583068847656,0.7999571561813354,664.594970703125,494.18939208984375,0.9640160202980042,662.6221923828125,572.5003662109375,0.8656358122825623,641.1130981445312,272.70587158203125,0.8953343629837036,652.9258422851562,272.7528076171875,0.9014047384262085,633.1885375976562,272.87451171875,0.8557049036026001,664.66015625,274.7670593261719,0.69916832447052,654.8783569335938,594.092041015625,0.7386904358863831,666.6300659179688,590.2056274414062,0.832711935043335,660.706298828125,576.5111083984375,0.6165899634361267,645.0389404296875,592.1729736328125,0.7801638245582581,633.3233642578125,590.2089233398438,0.8128100037574768,645.0860595703125,578.431884765625,0.6438265442848206
0.4,648.9390869140625,274.8724365234375,0.9546112418174744,648.9036254882812,317.8979187011719,0.9139539003372192,619.5375366210938,319.7393493652344,0.8966513872146606,609.7881469726562,366.84356689453125,0.8217974901199341,602.017578125,413.85357666015625,0.8895590305328369,676.402099609375,317.87384033203125,0.8319776654243469,684.2923583984375,366.9284362792969,0.8787997364997864,695.911376953125,415.8351135253906,0.9416004419326782,648.864013671875,409.9642639160156,0.799319863319397,627.4014892578125,409.9848937988281,0.7505040764808655,635.1719360351562,492.2477722167969,0.9318087100982666,641.1182250976562,572.4916381835938,0.8555783629417419,666.5348510742188,411.85675048828125,0.7983366847038269,664.6011352539062,494.1829833984375,0.9630638957023621,662.6243286132812,572.4893188476562,0.8664367198944092,639.2174682617188,272.71002197265625,0.8995572328567505,652.906494140625,272.7569274902344,0.9087136387825012,631.3761596679688,272.89410400390625,0.8534935712814331,664.6506958007812,274.7809753417969,0.7141319513320923,654.88623046875,594.0835571289062,0.7350758910179138,666.6395263671875,590.1994018554688,0.8282824158668518,660.7081298828125,576.4951171875,0.6168328523635864,645.052490234375,592.174560546875,0.7873240113258362,633.3280029296875,590.2137451171875,0.8132829070091248,645.0889892578125,578.4260864257812,0.6452262997627258
0.5,648.9209594726562,274.8758239746094,0.9485749006271362,648.88232421875,317.8841857910156,0.9087183475494385,617.6873779296875,317.9144287109375,0.898324728012085,607.8253784179688,366.86712646484375,0.8316476345062256,602.0199584960938,413.8789978027344,0.9044095873832703,678.293701171875,317.8438415527344,0.8358590602874756,684.30224609375,366.9298095703125,0.8774814605712891,695.90771484375,415.8501281738281,0.940261721611023,648.8713989257812,409.94830322265625,0.8017183542251587,627.402587890625,409.9732971191406,0.7480916976928711,635.1708374023438,492.2523498535156,0.936428427696228,641.1160278320312,572.4873046875,0.8554277420043945,666.5450439453125,409.9801330566406,0.7968589663505554,664.6004028320312,494.1907958984375,0.961061954498291,662.625,572.4883422851562,0.866915225982666,639.1927490234375,272.7136535644531,0.9024524688720703,652.8807983398438,272.76007080078125,0.9175015091896057,631.3605346679688,272.8929138183594,0.8561210632324219,664.6246948242188,274.7846984863281,0.7268719673156738,654.8953247070312,594.0836791992188,0.738148033618927,666.64697265625,590.1986083984375,0.827763557434082,660.7051391601562,576.4929809570312,0.6145296096801758,645.05029296875,592.1738891601562,0.7826940417289734,633.3255004882812,590.2108764648438,0.8071079850196838,645.0826416015625,578.4219970703125,0.641526460647583
0.6,648.9009399414062,274.8740234375,0.9424904584884644,648.855224609375,317.8709411621094,0.8935430645942688,617.689208984375,317.86944580078125,0.8900658488273621,607.8346557617188,366.8600158691406,0.8259605169296265,602.0198974609375,413.8878173828125,0.900390625,676.36669921875,317.8656921386719,0.826608419418335,684.2687377929688,368.73748779296875,0.8832839727401733,695.8827514648438,415.8733215332031,0.9235575199127197,648.858642578125,408.02691650390625,0.7922895550727844,627.38134765625,409.9296875,0.7373262047767639,635.1673583984375,492.2134094238281,0.9354022145271301,641.1180419921875,572.487548828125,0.8529426455497742,666.5252075195312,409.9418029785156,0.789672315120697,664.5955810546875,494.1851806640625,0.9565763473510742,662.6219482421875,570.6742553710938,0.8620777130126953,639.1718139648438,270.9006042480469,0.8968667984008789,652.8729858398438,272.762451171875,0.9193617105484009,631.3443603515625,272.8740539550781,0.8353972434997559,664.6199340820312,274.7911682128906,0.7122825980186462,654.8853759765625,592.1965942382812,0.7364183068275452,666.6450805664062,590.1853637695312,0.8215008974075317,660.70556640625,576.4761352539062,0.6157574653625488,645.0584716796875,592.1687622070312,0.783937931060791,633.328857421875,590.2030029296875,0.8025251030921936,645.08935546875,578.4302978515625,0.638618528842926
0.7000000000000001,648.873779296875,274.81787109375,0.9544512629508972,647.0380859375,319.7310485839844,0.8962761163711548,619.5111694335938,319.7496643066406,0.8908130526542664,609.758544921875,366.89996337890625,0.81468665599823,602.0224609375,413.9155578613281,0.8978105783462524,672.460205078125,319.7380676269531,0.841461181640625,684.2220458984375,368.7446594238281,0.8884669542312622,695.8900756835938,415.87158203125,0.928614616394043,647.0501098632812,408.01416015625,0.788224458694458,625.4844970703125,409.921630859375,0.7389068603515625,633.3771362304688,492.2049560546875,0.9363106489181519,641.1089477539062,570.6851806640625,0.8550504446029663,664.7258911132812,409.92425537109375,0.7885531187057495,664.5850830078125,494.1614074707031,0.9599815011024475,662.63427734375,570.6774291992188,0.8678642511367798,639.1455078125,270.8450012207031,0.8913881182670593,651.0402221679688,272.7178039550781,0.9210206270217896,631.3241577148438,272.85321044921875,0.8352149724960327,664.567626953125,274.7862243652344,0.7057781219482422,656.7799682617188,592.1921997070312,0.7375893592834473,666.65673828125,590.1824951171875,0.8241580724716187,660.7111206054688,576.4763793945312,0.6202082633972168,645.0680541992188,592.1748046875,0.7867109775543213,633.33642578125,590.2120971679688,0.8043177127838135,645.0878295898438,578.4215698242188,0.6454154849052429
0.8,648.8771362304688,274.8102111816406,0.9575304388999939,646.9990844726562,319.7489318847656,0.8882540464401245,617.7070922851562,319.7802734375,0.8873594403266907,607.8795776367188,366.9082946777344,0.7946988344192505,602.0084838867188,413.938720703125,0.883693277835846,670.5392456054688,319.7464294433594,0.846371054649353,684.2258911132812,368.74652099609375,0.892427921295166,695.8866577148438,415.87042236328125,0.9246861338615417,647.04931640625,407.96514892578125,0.786729633808136,625.478759765625,408.0086669921875,0.7342413067817688,633.3790893554688,492.2081298828125,0.9385988712310791,641.1141357421875,570.681884765625,0.8546510934829712,664.7283325195312,407.986083984375,0.7823891043663025,664.5947265625,494.1445007324219,0.9509938955307007,662.656982421875,570.6443481445312,0.8730329871177673,639.1514892578125,270.832275390625,0.887976348400116,651.046630859375,272.7120361328125,0.9161103963851929,631.3167114257812,272.8502197265625,0.8332892656326294,664.567626953125,274.7959289550781,0.6898180246353149,656.7780151367188,594.08837890625,0.7314772009849548,666.6627807617188,590.1917724609375,0.8189172744750977,660.7369995117188,574.58837890625,0.6312825083732605,645.0668334960938,592.1923828125,0.7905178666114807,633.3300170898438,590.2257690429688,0.8048171997070312,646.9432983398438,578.430908203125,0.6553893089294434
0.9,648.8853149414062,274.8039855957031,0.9580675959587097,646.9736938476562,319.7358093261719,0.8797793388366699,617.6795043945312,319.76336669921875,0.8812607526779175,607.849365234375,366.8874206542969,0.7669250965118408,602.0147094726562,413.9277038574219,0.8636110424995422,670.5466918945312,319.7323303222656,0.8435673713684082,684.2240600585938,368.74505615234375,0.8914543986320496,695.8687133789062,415.8764953613281,0.9182671308517456,647.043701171875,406.0127868652344,0.7855696082115173,625.4600830078125,406.06561279296875,0.7305640578269958,633.382568359375,492.19219970703125,0.9358183145523071,641.1196899414062,570.6823120117188,0.8519630432128906,664.7245483398438,406.02471923828125,0.7790216207504272,664.5963134765625,494.1429443359375,0.9450032114982605,662.6710205078125,570.6492919921875,0.8731675148010254,639.1575317382812,270.82525634765625,0.8846855759620667,652.8551025390625,272.70916748046875,0.909685492515564,631.2901611328125,272.8533935546875,0.8364850878715515,664.5621337890625,274.80657958984375,0.659055233001709,656.795166015625,594.0835571289062,0.7358406782150269,666.6727294921875,590.1931762695312,0.8212916851043701,660.7403564453125,574.5956420898438,0.6322883367538452,645.072265625,592.1822509765625,0.7884565591812134,633.3327026367188,590.21923828125,0.8008894920349121,646.9530029296875,578.4307250976562,0.6572471857070923
1.0,648.8884887695312,274.80206298828125,0.9589995741844177,646.9461059570312,319.7487487792969,0.8758132457733154,617.6424560546875,319.7734069824219,0.888175368309021,605.93701171875,366.9322814941406,0.8051092624664307,602.0106201171875,413.9326477050781,0.8837965726852417,670.52490234375,319.7549133300781,0.8484737873077393,684.232666015625,368.7486877441406,0.889814555644989,695.8876342773438,415.8697204589844,0.9229733347892761,647.0380859375,406.0107116699219,0.7840351462364197,625.4514770507812,406.0704345703125,0.7312555313110352,633.3834838867188,492.1952819824219,0.9368832111358643,641.1287841796875,570.6845703125,0.8530237078666687,664.7200927734375,406.01788330078125,0.7778046131134033,664.573974609375,494.1382141113281,0.9445987343788147,662.6724243164062,570.6749267578125,0.8723063468933105,639.1627807617188,270.8229675292969,0.8837913870811462,652.8580932617188,272.7085876464844,0.9082090258598328,631.2913208007812,272.85009765625,0.8372858762741089,664.5631103515625,274.80975341796875,0.648233950138092,656.8097534179688,594.083740234375,0.7430212497711182,666.6807861328125,590.1932373046875,0.826683521270752,660.7410278320312,576.474365234375,0.6320973634719849,645.065673828125,592.1802978515625,0.7862232327461243,633.3327026367188,590.2130126953125,0.8031243681907654,646.9552001953125,578.4395751953125,0.6595780849456787
