Time(s),Nose_X,Nose_Y,Nose_value,Neck_X,Neck_Y,Neck_value,RShoulder_X,RShoulder_Y,RShoulder_value,RElbow_X,RElbow_Y,RElbow_value,RWrist_X,RWrist_Y,RWrist_value,LShoulder_X,LShoulder_Y,LShoulder_value,LElbow_X,LElbow_Y,LElbow_value,LWrist_X,LWrist_Y,LWris_value,MidHip_X,MidHip_Y,MidHip_value,RHip_X,RHip_Y,RHip_value,RKnee_X,RKnee_Y,RKnee_value,RAnkle_X,RAnkle_Y,RAnkle_value,LHip_X,LHip_Y,LHip_value,LKnee_X,LKnee_Y,LKnee_value,LAnkle_X,LKnee_Y,LKnee_value,REye_X,REye_Y,REye_value,LEye_X,LEye_Y,LEye_value,REar_X,REar_Y,REar_value,LEar_X,LEar_Y,LEar_value,LBigToe_X,LBigToe_Y,LBigToe_value,LSmallToe_X,LSmallToe_Y,LSmallToe_value,LHeel_X,LHeel_Y,LHeel_value,RBigToe_X,RBigToe_Y,RBigToe_value,RSmallToe_X,RSmallToe_Y,RSmallToe_value,RHeel_X,RHeel_Y,RHeel_value
110.0,494.250732421875,63.21622085571289,0.8672567009925842,543.2036743164062,167.0228729248047,0.8151525855064392,462.7954406738281,165.16444396972656,0.7812920808792114,400.215087890625,272.8359680175781,0.7919056415557861,319.8423767089844,368.85382080078125,0.7591491341590881,631.3433837890625,168.97607421875,0.7385175228118896,676.3916625976562,288.4792175292969,0.7032419443130493,729.3473510742188,392.334716796875,0.6832082271575928,533.4130249023438,406.0614929199219,0.5034997463226318,480.4950256347656,402.1018371582031,0.5027925968170166,429.5061950683594,603.8952026367188,0.6071068048477173,380.5960388183594,715.6473388671875,0.06841865181922913,586.2762451171875,411.8981628417969,0.49111008644104004,584.251220703125,0.0,0.0,0.0,0.0,0.0,484.3897705078125,51.468074798583984,0.8527686595916748,511.8501892089844,39.71136474609375,0.9004469513893127,0.0,0.0,0.0,568.6599731445312,39.75615692138672,0.8495377898216248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.83333333333333,519.6170654296875,65.13804626464844,0.8200457692146301,525.5087890625,153.32618713378906,0.8139591217041016,429.4964294433594,155.25538635253906,0.6289092302322388,302.1456298828125,114.07679748535156,0.8098042011260986,0.0,0.0,0.0,617.6539306640625,153.34510803222656,0.6618483662605286,737.1692504882812,129.76824951171875,0.7745167016983032,795.9501953125,37.72151184082031,0.8032310605049133,519.6581420898438,409.9466857910156,0.44336041808128357,464.8675842285156,402.1245422363281,0.43463361263275146,447.2150573730469,603.9125366210938,0.5280632972717285,0.0,0.0,0.0,570.6095581054688,413.8501892089844,0.429230272769928,556.9805908203125,0.0,0.0,0.0,0.0,0.0,498.12115478515625,45.53155517578125,0.8403428196907043,537.3352661132812,41.6990852355957,0.879625141620636,478.4347839355469,53.400611877441406,0.8750952482223511,564.6900024414062,51.41962432861328,0.822857141494751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111.66666666666667,515.7674560546875,37.72746658325195,0.8617550134658813,525.5980834960938,149.43019104003906,0.8850641250610352,449.1260070800781,149.33123779296875,0.7975221276283264,394.28515625,276.7110290527344,0.7884074449539185,382.6132507324219,163.16078186035156,0.835288941860199,603.9569091796875,149.42855834960938,0.7810841798782349,627.4267578125,282.5961608886719,0.7463451623916626,539.1724853515625,223.81631469726562,0.7557919025421143,515.727783203125,392.3403015136719,0.48307913541793823,464.82708740234375,386.43695068359375,0.4921122193336487,451.08831787109375,594.1198120117188,0.4710245132446289,0.0,0.0,0.0,566.6693115234375,396.2561340332031,0.4668952226638794,560.8260498046875,0.0,0.0,0.0,0.0,0.0,498.1051940917969,22.037391662597656,0.8799437284469604,539.1900024414062,22.00077247619629,0.9176695942878723,478.54290771484375,37.66254806518555,0.7427785992622375,568.6515502929688,35.745567321777344,0.8321085572242737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.5,494.2225341796875,49.45804977416992,0.8619492053985596,505.9752502441406,161.10096740722656,0.8277848362922668,431.5877685546875,163.10179138183594,0.7737873792648315,339.4673767089844,272.80145263671875,0.853653609752655,398.1295166015625,210.0364532470703,0.7654680609703064,574.5811767578125,151.34104919433594,0.7118430733680725,619.5101318359375,272.8558349609375,0.8447211384773254,498.0881652832031,261.0935363769531,0.7563012838363647,505.8898620605469,398.1646728515625,0.49293580651283264,458.9112854003906,396.228759765625,0.4881420433521271,449.1175231933594,607.8466186523438,0.45597609877586365,0.0,0.0,0.0,552.9945068359375,398.1950988769531,0.45996347069740295,552.9257202148438,0.0,0.0,0.0,0.0,0.0,478.62359619140625,29.882179260253906,0.8571656942367554,521.567626953125,37.60413360595703,0.8658095002174377,462.8005676269531,39.76959991455078,0.45655250549316406,550.9735717773438,53.42095947265625,0.8412885665893555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113.33333333333333,533.350341796875,53.47239303588867,0.8797716498374939,539.1746826171875,151.33702087402344,0.8114627003669739,447.2051696777344,149.46250915527344,0.663542628288269,323.7203674316406,165.096923828125,0.8415441513061523,308.0791320800781,33.77401351928711,0.5707443356513977,621.5812377929688,159.1594696044922,0.666623592376709,742.9450073242188,163.1345672607422,0.8195340037345886,725.3993530273438,45.56464385986328,0.7358712553977966,535.308349609375,413.84912109375,0.4393576979637146,482.4755859375,409.9500732421875,0.4170333445072174,476.58709716796875,625.4509887695312,0.39323416352272034,0.0,0.0,0.0,584.3251342773438,413.8494873046875,0.45015668869018555,586.2244262695312,0.0,0.0,0.0,0.0,0.0,509.89154052734375,37.774696350097656,0.9409709572792053,550.9984741210938,35.745243072509766,0.8578475713729858,488.3128356933594,47.52510452270508,0.7924917936325073,574.5111694335938,39.75617980957031,0.8317210078239441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114.16666666666667,521.5869750976562,80.79804992675781,0.8413314819335938,541.1581420898438,161.1756591796875,0.834872841835022,451.108642578125,166.998779296875,0.6481720805168152,335.4700012207031,182.7005615234375,0.858331561088562,407.9591369628906,88.66234588623047,0.7192378044128418,625.4740600585938,151.42442321777344,0.6646907329559326,727.337890625,161.09609985351562,0.8675233125686646,631.2929077148438,78.87545013427734,0.7263938188552856,549.0445556640625,419.7481384277344,0.4352327585220337,494.2291259765625,415.816650390625,0.47288674116134644,462.8501892089844,611.7344970703125,0.4320612847805023,0.0,0.0,0.0,602.01123046875,421.7159118652344,0.4297679364681244,588.1903686523438,715.65283203125,0.07198497653007507,586.1996459960938,715.65283203125,0.07198497653007507,502.0581970214844,57.30342102050781,0.856357753276825,539.2625122070312,55.438785552978516,0.9124131798744202,480.5190734863281,55.417144775390625,0.5915015935897827,572.5137329101562,53.448307037353516,0.8840717077255249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.0,568.5831909179688,71.06468200683594,0.8800438046455383,566.6848754882812,161.0984649658203,0.7763369083404541,478.5435485839844,159.17616271972656,0.6762828826904297,364.82696533203125,163.01324462890625,0.8161957263946533,445.28009033203125,70.97852325439453,0.7365725040435791,649.008056640625,161.17750549316406,0.7189846634864807,756.6729125976562,169.02381896972656,0.8130149841308594,668.5472412109375,88.68399047851562,0.7953775525093079,570.607177734375,415.8542785644531,0.466720849275589,517.6876831054688,413.8491516113281,0.4394804835319519,478.4817810058594,607.8300170898438,0.4433862566947937,0.0,0.0,0.0,621.5615234375,421.7005615234375,0.40350303053855896,601.9234008789062,0.0,0.0,0.0,0.0,0.0,551.04052734375,51.4156608581543,0.8569750189781189,588.1787109375,53.47749710083008,0.9435673952102661,525.5415649414062,49.42915725708008,0.7658557891845703,617.59130859375,55.30826950073242,0.8288330435752869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.83333333333333,572.6068115234375,69.01473236083984,0.9062356352806091,558.8623046875,133.8243865966797,0.7855969667434692,492.175048828125,116.0234603881836,0.7262542247772217,541.1904296875,149.38014221191406,0.7173678278923035,664.6766357421875,135.74461364746094,0.8237173557281494,627.417236328125,159.19773864746094,0.6888606548309326,641.13134765625,263.0341796875,0.6625032424926758,684.2694702148438,337.54583740234375,0.7137613892555237,552.9097900390625,384.5246276855469,0.4533389210700989,502.0634460449219,382.518310546875,0.4328942596912384,474.56939697265625,617.630859375,0.4887525141239166,0.0,0.0,0.0,599.992431640625,386.4613952636719,0.44478484988212585,584.250732421875,0.0,0.0,0.0,0.0,0.0,554.8914184570312,49.44809341430664,0.8702354431152344,588.3045043945312,49.465003967285156,0.85420823097229,523.6568603515625,51.369049072265625,0.7924221754074097,607.8728637695312,51.37185287475586,0.5419555902481079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116.66666666666667,529.4354858398438,39.668704986572266,0.8934722542762756,541.272216796875,149.3833465576172,0.8379160165786743,462.8197326660156,143.53428649902344,0.6889201402664185,351.245361328125,55.41265106201172,0.5265860557556152,294.35699462890625,5.341078281402588,0.09708204865455627,621.5581665039062,151.4065704345703,0.7340918183326721,650.9280395507812,296.31280517578125,0.8099080324172974,599.96142578125,372.7348327636719,0.6169060468673706,523.6392211914062,392.34228515625,0.4854874312877655,474.621337890625,386.4752197265625,0.45728325843811035,474.5749816894531,607.839599609375,0.4581734240055084,0.0,0.0,0.0,572.5800170898438,396.25177001953125,0.4663029909133911,564.7008056640625,715.6522827148438,0.050005216151475906,572.5764770507812,715.6522827148438,0.050005216151475906,509.940673828125,23.96855926513672,0.9348743557929993,553.0101318359375,23.968416213989258,0.915421724319458,492.3274230957031,37.767417907714844,0.7223222255706787,584.241455078125,37.725826263427734,0.8565537929534912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117.5,541.25830078125,39.60280990600586,0.9339272379875183,537.3060302734375,149.44207763671875,0.8494608998298645,451.1407775878906,151.37799072265625,0.7125084400177002,449.1194763183594,288.4089660644531,0.786068856716156,478.4621276855469,386.47772216796875,0.6988884806632996,617.6581420898438,149.35501098632812,0.7987285256385803,658.7467651367188,280.6849365234375,0.7298248410224915,680.3214721679688,398.21533203125,0.8540493249893188,539.3399047851562,380.5604553222656,0.5301855206489563,492.26910400390625,380.5450744628906,0.49959659576416016,480.5229187011719,578.4517822265625,0.39241155982017517,492.183837890625,715.6513671875,0.06497751176357269,588.3090209960938,378.6284484863281,0.5018106698989868,601.9076538085938,0.0,0.0,0.0,0.0,0.0,525.4640502929688,22.07589340209961,0.9745538234710693,562.7598266601562,24.00826072692871,0.8723259568214417,496.1217041015625,35.76498031616211,0.8186933994293213,586.2227783203125,45.53770446777344,0.8252637982368469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
