Time(s),Nose_X,Nose_Y,Nose_value,Neck_X,Neck_Y,Neck_value,RShoulder_X,RShoulder_Y,RShoulder_value,RElbow_X,RElbow_Y,RElbow_value,RWrist_X,RWrist_Y,RWrist_value,LShoulder_X,LShoulder_Y,LShoulder_value,LElbow_X,LElbow_Y,LElbow_value,LWrist_X,LWrist_Y,LWris_value,MidHip_X,MidHip_Y,MidHip_value,RHip_X,RHip_Y,RHip_value,RKnee_X,RKnee_Y,RKnee_value,RAnkle_X,RAnkle_Y,RAnkle_value,LHip_X,LHip_Y,LHip_value,LKnee_X,LKnee_Y,LKnee_value,LAnkle_X,LKnee_Y.1,LKnee_value.1,REye_X,REye_Y,REye_value,LEye_X,LEye_Y,LEye_value,REar_X,REar_Y,REar_value,LEar_X,LEar_Y,LEar_value,LBigToe_X,LBigToe_Y,LBigToe_value,LSmallToe_X,LSmallToe_Y,LSmallToe_value,LHeel_X,LHeel_Y,LHeel_value,RBigToe_X,RBigToe_Y,RBigToe_value,RSmallToe_X,RSmallToe_Y,RSmallToe_value,RHeel_X,RHeel_Y,RHeel_value
11.03774005,633.3647461,284.5911255,0.916187704,625.5009155,304.0565491,0.833699644,586.1898804,296.3154907,0.749601305,578.4526978,364.8746948,0.235807464,0,0,0,666.6845093,306.0872803,0.877132714,652.928894,376.6647949,0.718023837,633.2841797,431.5859375,0.755550325,615.6099854,409.911499,0.722060204,588.2449341,406.0537109,0.717983186,617.7050781,490.2170105,0.869264007,574.5894165,588.2316284,0.668468297,635.309021,409.9854431,0.741573453,694.0480957,588.2789917,0.715858638,717.5322266,588.2789917,0.715858638,621.5580444,274.797699,0.919767797,639.1859741,272.8387756,0.895012498,604.0153809,274.7867432,0.791182697,650.9817505,268.8910828,0.525224864,727.2599487,617.5422974,0.668693304,733.22052,609.7809448,0.700629592,715.5596924,598.0536499,0.592673063,605.8630981,615.6537476,0.461627901,588.2092285,617.5547485,0.42931056,568.6223755,599.9493408,0.466023564
13.03733064,666.5202026,286.5646057,0.945597529,629.3735962,312.0373535,0.81836319,586.2581177,315.8731079,0.780290902,590.1819458,392.3079834,0.811502576,631.3217163,445.1307983,0.869003892,666.6893311,313.9898682,0.837166607,650.9924927,380.5937195,0.844854712,647.005249,435.4168396,0.75040853,617.564209,406.0173035,0.755456328,590.1845703,408.0032349,0.709731162,631.3135986,492.1571045,0.884921253,582.3119507,588.2477417,0.637402236,637.2263184,402.1877136,0.753343105,699.9438477,590.1959839,0.771303177,727.4050293,590.1959839,0.771303177,660.6814575,272.8461914,0.920369685,676.3449097,276.7461853,0.844117761,633.2792358,264.9952698,0.843601584,0,0,0,737.1203003,617.5941772,0.684943914,745.0182495,611.734314,0.75657022,725.3688965,601.8799438,0.664109588,601.9733276,609.7959595,0.330956668,586.2522583,609.8044434,0.324181497,570.6130371,599.9889526,0.426093757
14.03712594,647.0495605,288.4125366,0.9292835,635.2797241,313.9781494,0.876904607,592.2044067,315.8789368,0.787308037,601.8571167,394.2765198,0.796696484,635.3587036,443.2910156,0.868187129,680.2695923,313.9665222,0.845549107,662.7255249,382.454895,0.829085231,650.9799805,435.472168,0.797880769,623.53479,406.0522461,0.718984604,601.9104614,408.0085144,0.705189228,633.3639526,490.2215576,0.890778542,588.3293457,584.3300781,0.628612459,648.947937,406.0457458,0.755845547,711.6740723,588.2470703,0.700397134,731.321228,588.2470703,0.700397134,637.1869507,274.7630005,0.943676412,656.7819214,276.7092896,0.859171987,621.6035767,272.8263855,0.804525256,672.4750977,276.7876892,0.811051726,742.9450684,617.5631104,0.535981834,748.9275513,609.7985229,0.580199182,729.2719727,599.9766846,0.555240095,611.7450562,605.920105,0.347295046,592.1496582,605.9116211,0.3486664,584.3186035,592.1720581,0.372727096
15.03692123,633.3093872,272.8373108,0.952141881,633.3045654,313.9733887,0.894842267,588.3178101,317.8297729,0.831258833,602.0264282,394.268219,0.809153378,639.1784668,445.1690369,0.841082335,676.3571777,310.0466309,0.815003633,664.5414429,382.5991821,0.826636195,652.8583374,441.3224792,0.782692373,627.3804321,413.8231812,0.758267283,601.8991089,413.8154907,0.743293643,635.2769775,490.3026123,0.896945834,590.2109375,592.1456299,0.70030129,650.9003906,413.8238831,0.821591496,713.605896,590.1830444,0.704820573,735.2080688,590.1830444,0.704820573,621.6062622,261.1136169,0.872161984,645.0389404,261.1023865,0.859808803,613.6899414,270.833374,0.745280385,662.7246094,268.8989868,0.849488974,743.0651245,617.5819702,0.694267154,754.7432861,611.7391968,0.696973443,731.2341309,600.010376,0.58378607,623.5111084,615.6920166,0.477365196,603.9393921,617.6067505,0.479431421,582.3833008,603.8599854,0.534273803
16.03671653,650.8889771,268.8623657,0.900619864,635.3615723,317.875946,0.886453748,598.0201416,317.8669739,0.798119187,605.8310547,396.2397461,0.820223093,643.1188354,443.2519226,0.80812192,680.2719727,317.9021912,0.865144074,666.5524292,384.579071,0.861915529,664.6201172,435.466156,0.799188018,631.2709961,413.8399658,0.760615587,603.8580322,413.8101501,0.731851757,639.2272339,492.254303,0.862751305,588.2432251,584.3353882,0.708218932,650.9923706,413.8723755,0.802417159,713.6430664,586.3186035,0.652402759,737.1314087,586.3186035,0.652402759,639.1782837,257.1895752,0.900680721,662.6465454,259.0506287,0.92309463,621.5917358,264.9836731,0.824170709,670.5527344,270.8113403,0.797625065,743.0345459,613.6754761,0.425906479,750.8442383,605.8766479,0.492939055,731.3049316,598.0117798,0.467131138,613.7250366,611.765686,0.495060474,596.0699463,611.7668457,0.48524797,578.4663696,588.2581787,0.439237297
17.03651182,711.6726074,343.3812561,0.894066393,680.2843628,351.1611328,0.853854775,639.2245483,349.1733704,0.757393956,619.5891724,413.9444885,0.79063642,666.5689697,451.1028748,0.821043313,713.6643677,353.1331177,0.743238509,682.2230835,402.0990295,0.484627664,684.2158813,443.2987061,0.592098594,639.1948242,429.4835815,0.748108327,617.5916748,429.4854126,0.718743145,652.9118652,502.046875,0.820687115,590.2325439,586.3466797,0.746392608,664.6752319,429.5522461,0.784185052,727.2332153,596.0926514,0.724732339,741.0320435,596.0926514,0.724732339,699.9837036,333.5852356,0.888218284,719.4868774,335.535614,0.917464495,680.2487793,323.7296448,0.869362891,0,0,0,746.9321899,617.5654297,0.555277944,756.7001953,611.7221069,0.608617961,733.2520142,603.972229,0.609478414,619.604187,611.7178955,0.416627109,601.9905396,611.7417603,0.442114592,580.4050293,592.133606,0.547998011
18.03630712,699.9152222,353.0896912,0.938621521,680.2407227,355.1638794,0.810793042,639.1596069,358.9879761,0.755852342,621.5133057,425.6260681,0.789995074,664.5721436,455.0019531,0.761684179,715.5956421,355.1271667,0.724682033,686.1978149,402.161438,0.474368006,680.2706299,435.4140625,0.624746084,639.1722412,429.4708557,0.71247983,617.5442505,429.5675964,0.712316751,650.9168091,507.8845215,0.870264649,588.1809692,588.2165527,0.715003669,664.6818237,427.5950928,0.72035718,725.3815308,592.1929321,0.718316734,737.1049194,592.1929321,0.718316734,694.0402832,339.4972229,0.893734515,711.673584,345.275238,0.906646967,672.4744873,335.5756531,0.836315632,725.3013916,343.3195496,0.199245811,746.9453125,617.6278076,0.635842443,756.7323608,611.7456665,0.701717794,729.3725586,602.0076294,0.62738502,617.6591187,617.6011353,0.425168812,601.901062,617.6166992,0.427443564,572.6091919,592.1900024,0.515462935
19.03610241,666.6533813,319.9085083,0.950642765,664.5635986,325.718811,0.856013834,617.6472778,335.4232788,0.857296705,592.1895142,398.2422485,0.826155603,637.2731323,447.105011,0.847922087,709.6879272,319.79599,0.839409232,727.2780151,355.1022644,0.671082318,737.1244507,384.458374,0.701511979,652.8803101,427.6118164,0.742526829,625.4796753,429.5875549,0.701998949,601.9477539,523.5580444,0.848175049,602.0219727,631.3292847,0.590509295,682.2045898,427.5260925,0.761375248,715.565918,603.8924561,0.799656332,715.6346436,603.8924561,0.799656332,658.7748413,308.1300964,0.848529935,680.2269287,310.0166016,0.897556424,639.2177734,306.1090088,0.814786792,692.0228271,306.0722961,0.601295114,713.6953735,633.2058716,0.74031496,729.2451172,627.4086914,0.735527039,713.6628418,609.7719116,0.603320837,603.8850098,646.9920044,0.237784266,588.2111206,639.1844482,0.272979468,605.8895264,635.2889404,0.365823179
20.0358977,662.6992798,227.7539215,0.924358308,660.6843872,257.1569824,0.848969877,613.6962891,257.0532837,0.760138333,543.1686401,272.7256165,0.65684092,484.4387512,288.5613708,0.780105472,703.8616333,259.0406189,0.845125198,721.4335327,317.8835449,0.703620911,772.3348389,362.9103394,0.576668501,668.5853271,402.1030884,0.69537288,637.2553101,402.1315002,0.669363618,588.2374268,505.9680786,0.770056129,617.6875,607.8129272,0.764422238,699.8760986,400.2116394,0.686265647,707.7364502,613.6999512,0.777774215,682.3724365,613.6999512,0.777774215,650.979187,219.9358368,0.882184148,668.6010132,219.9449463,0.86609602,637.2712402,219.9477997,0.69040972,684.2130737,221.8685608,0.807535291,707.7467651,635.2921753,0.627229989,711.6691895,631.3526001,0.720656395,676.3778687,619.6150513,0.65575701,607.8137207,639.2052612,0.595555007,599.9616089,635.2091064,0.668414354,631.2828979,617.552124,0.592694163
22.03548829,629.4119873,208.1835022,0.887249947,635.3539429,253.2357788,0.869774938,590.1825562,257.073761,0.833683968,570.5881348,325.7156372,0.656074166,631.3468018,339.4454346,0.312105209,682.3539429,245.4655762,0.848123491,703.8242188,317.8886719,0.721983314,697.9428711,376.6787415,0.582457125,637.2556763,409.9207764,0.656291783,605.8762207,409.9585876,0.623250604,613.6702271,511.8779297,0.61995852,629.3370361,639.1508179,0.571051717,670.5029297,407.9954224,0.649040043,729.328125,629.4037476,0.735779285,696.0267334,629.4037476,0.735779285,619.5484009,196.4708252,0.969371319,637.1824951,196.4428558,0.935605526,607.8147583,206.1596985,0.630504966,654.8583984,200.3425598,0.843085229,715.5819702,662.7106934,0.599361718,721.4473877,652.9505005,0.661363482,682.2261353,635.2973022,0.546126068,619.6096191,676.3980713,0.258957744,605.8498535,666.6087036,0.310224205,635.3226318,648.9313965,0.373906374
24.03507888,498.1609802,212.111084,0.889796793,541.1575928,241.5457153,0.775121212,568.6719971,239.5459595,0.623102427,0,0,0,0,0,0,513.7944336,243.4623413,0.644970536,458.867981,245.3711395,0.784325421,478.562439,223.820755,0.68991679,527.5471802,396.2358398,0.533161581,507.9744873,396.2104797,0.487602174,474.633606,494.1631165,0.568962216,470.7209473,592.1757813,0.650933683,551.0155029,396.2593384,0.529137313,539.2377319,621.5559082,0.644397199,556.9763794,621.5559082,0.644397199,494.2788086,208.10495,0.642705441,507.9701843,204.2583466,0.896804035,0,0,0,537.2813721,200.3247833,0.859280527,539.2548218,637.2312622,0.425480783,554.9423828,641.1538696,0.436665118,570.6544189,633.2229004,0.452654958,441.2877502,623.5369873,0.504967809,433.4584351,617.5467529,0.510269284,480.4625854,603.916687,0.590330124
25.03487418,590.1633911,270.8164978,0.788283467,647.0045776,298.2774963,0.608032107,633.2719116,296.3432007,0.372923076,574.5488281,368.7891846,0.285080314,502.0407715,415.850708,0.164762974,648.9616699,298.3191833,0.540972233,660.7096558,376.6576538,0.245317265,619.5848999,427.573822,0.146812156,652.8746338,433.4946289,0.417690963,668.5476685,437.3892212,0.275504529,619.5939331,541.217041,0.195976406,613.7249756,652.8944702,0.20847553,647.0300293,433.4640808,0.422976315,562.7744141,568.6606445,0.123386763,488.3453064,568.6606445,0.123386763,0,0,0,592.1749878,257.2001953,0.851993024,0,0,0,619.6055298,255.2115173,0.883966208,0,0,0,0,0,0,0,0,0,574.5514526,666.612915,0.090789519,574.5772095,664.6598511,0.092700176,621.5357666,662.6807861,0.131764561
26.03466947,662.6306763,237.5608978,0.861579239,682.2421875,259.2020264,0.897357047,635.1848755,261.0657959,0.850298285,603.9641113,331.5819702,0.794591308,650.8703003,315.9534302,0.711408734,729.2860718,259.0990601,0.752375662,790.0157471,276.7406921,0.203124344,811.5870361,261.0639954,0.068875588,672.4536133,400.1499634,0.398919702,639.2050171,398.1890564,0.380786419,601.9625854,490.2399902,0.06440226,0,0,0,699.9376221,404.065033,0.364003658,684.2489014,647.0048218,0.344522029,660.6898804,647.0048218,0.344522029,650.9606323,227.6945038,0.969205618,666.6975098,225.8378143,0.955571592,0,0,0,695.8797607,223.768631,0.882350862,678.3143311,668.5325928,0.069662452,676.4008179,666.5811157,0.126345396,656.7953491,654.8441162,0.157854587,0,0,0,0,0,0,0,0,0
27.03446477,707.734314,241.3724365,0.750519514,652.9096069,274.7244873,0.886494637,699.9026489,274.7625732,0.822725177,729.2670288,374.7009277,0.494610965,727.3265381,400.1512451,0.09135472,605.8650513,272.848053,0.750345707,601.9526367,349.2179871,0.28059265,0,0,0,660.7399292,425.5962219,0.585342467,695.9472656,423.6968689,0.529457748,713.62677,511.8270874,0.079288624,0,0,0,625.4606934,423.6629944,0.560306609,554.9887085,645.0215454,0.706675589,570.6751709,645.0215454,0.706675589,703.8079224,227.744751,0.806730866,0,0,0,680.3815308,225.8835449,0.817942142,0,0,0,523.6338501,664.6269531,0.630928755,533.4052124,666.6185913,0.614356756,584.2756348,652.9499512,0.554685771,0,0,0,0,0,0,0,0,0
28.03426006,694.043457,239.4460907,0.121431403,662.6794434,274.7687683,0.44519335,621.5518799,270.8770752,0.286127359,601.9570313,347.2698059,0.077098243,0,0,0,697.9501953,282.6092224,0.21127747,729.3063354,337.4828796,0.052970488,0,0,0,643.081543,429.5301819,0.415420413,609.8109131,429.5078125,0.447538197,539.3292847,525.4899292,0.799531817,519.6547241,650.9922485,0.543220401,674.4300537,431.4852905,0.353718519,635.3154907,666.6090088,0.119854398,619.5496826,666.6090088,0.119854398,695.9865723,227.7811279,0.152261719,0,0,0,695.9660034,227.8144836,0.357453853,0,0,0,0,0,0,0,0,0,617.6293335,662.6931763,0.050744187,492.2462463,666.6314697,0.227014631,492.2270813,664.6021118,0.287104636,521.5841675,666.6021118,0.31000638
29.03405536,623.4875488,210.1975861,0.910902619,666.6242065,259.0860596,0.843530536,633.3275146,259.1180725,0.781476736,635.3099976,333.567749,0.071203806,0,0,0,699.9118042,259.0358887,0.804223895,754.760376,321.8393555,0.717858791,778.2411499,398.2380066,0.795347691,680.3726196,413.8267822,0.519998193,650.9428101,413.8914185,0.519020021,633.3353882,539.322937,0.793828726,650.8549194,650.9290161,0.50139451,711.6234741,411.8941345,0.487181187,739.0712891,635.2359619,0.356740654,772.4094849,635.2359619,0.356740654,623.5131836,200.3035889,0.184563592,633.3551025,200.3304596,0.913479567,0,0,0,666.5275269,208.1936646,0.869711936,741.0559082,666.6399536,0.185618013,752.8231201,668.6049194,0.132194653,770.4456787,648.9575806,0.201281697,621.5766602,666.5960083,0.144932866,625.4765015,664.6547241,0.180951625,662.6437378,662.6541138,0.298133373
31.03364595,625.4572754,202.2818146,0.826271415,658.7871094,241.5241394,0.859111965,623.4778442,243.4973755,0.796461225,594.1361084,321.7641907,0.828465044,602.0303955,263.034668,0.619095981,694.0115967,241.3941345,0.807696223,674.460022,306.1087646,0.80763042,615.7042847,261.0523987,0.748255908,645.06604,374.7210083,0.631068885,617.5900879,374.6974487,0.643965423,603.9655151,507.9358215,0.774743676,603.887146,635.2161865,0.777096808,670.5452881,376.644989,0.606715441,692.0366821,633.2567749,0.79211092,682.3059692,633.2567749,0.79211092,615.6644287,196.4794006,0.909555912,633.2178955,190.537384,0.905136049,603.9920654,210.1027985,0.259597152,650.9107666,182.7013855,0.911884785,711.675415,658.7329712,0.694963634,713.6992188,650.8777466,0.799699724,672.458252,643.0942383,0.638405859,599.958252,662.6907959,0.709195673,586.3265381,656.7992554,0.711615801,607.8678589,645.0250854,0.551515698
33.03323653,629.4073486,215.9906769,0.862959921,633.3236084,235.6149139,0.87953639,586.2872314,239.5504761,0.858424306,558.8604736,306.1752625,0.827745259,613.6766968,302.2160645,0.810029745,680.3046875,227.8260803,0.85827899,717.5406494,278.7272339,0.80534333,782.1647949,306.0944824,0.80653137,633.3446045,374.7104797,0.679664671,603.9459839,374.7046509,0.653396845,609.8145142,507.9673157,0.694161177,627.4486694,627.4214478,0.677974224,662.6760864,374.6703796,0.648410797,658.7599487,635.2476807,0.637283027,658.7827148,635.2476807,0.637283027,619.5267334,208.186676,0.928871036,635.3748169,210.0274811,0.935511827,603.9614868,198.4269104,0.622937322,652.8909302,198.4032898,0.812218189,650.8833618,666.6234131,0.527880907,666.6134033,664.6661377,0.55513972,654.8621216,646.9768066,0.427421361,615.6520386,662.6274414,0.567438424,603.9127197,651.0109253,0.611050069,633.3219604,635.2954102,0.501774967
34.03303183,635.34021,382.5845032,0.954716206,639.1657715,368.8216553,0.838537872,598.0636597,370.7773438,0.789564669,572.5202637,427.5173035,0.839898229,625.4463501,441.3143311,0.723353624,696.0333252,368.7626648,0.816343546,758.6704102,386.4895935,0.695908606,819.4424438,415.9150085,0.691055834,646.9785767,449.1661987,0.717389464,617.5592651,456.9524231,0.71554172,604.0043945,541.1931152,0.794671059,619.5736084,648.994751,0.59376204,674.4422607,445.2706909,0.700939238,662.6877441,639.1976929,0.581748724,656.8370972,639.1976929,0.581748724,631.3013916,372.7052002,0.855594873,648.949585,370.853363,0.914037943,615.6221924,362.9004517,0.51195693,666.5764771,364.8946533,0.833353341,654.8234253,674.4661865,0.394332677,670.52771,670.4973145,0.401719332,654.8314819,650.9761353,0.35042721,625.4689941,674.4400024,0.342419267,613.7026978,670.5111694,0.338870972,627.4115601,660.692688,0.411971986
35.03282712,807.7494507,214.0121613,0.875544131,760.5805054,243.348938,0.83153832,774.4067993,245.3628082,0.843505144,786.0863647,321.84552,0.761179149,821.3608398,364.8329163,0.638756692,744.9995117,239.5383453,0.716239691,0,0,0,0,0,0,760.727356,386.4862366,0.572148085,770.4386597,388.437439,0.597198904,780.2073364,494.2270813,0.75523454,725.4112549,586.2794189,0.665792346,754.7771606,386.4599304,0.450046271,790.0592651,588.2288818,0.680042803,774.2716064,588.2288818,0.680042803,805.7501831,208.135376,0.905533254,0,0,0,780.284729,200.3040161,0.819773674,0,0,0,807.7113647,609.7610474,0.562015295,807.6599731,601.9918823,0.57211715,760.649231,601.9030151,0.444388747,748.9177246,619.5388184,0.578382254,737.1157227,617.6549072,0.549943447,711.6831055,590.2484131,0.428340167
