Time(s),Nose_X,Nose_Y,Nose_value,Neck_X,Neck_Y,Neck_value,RShoulder_X,RShoulder_Y,RShoulder_value,RElbow_X,RElbow_Y,RElbow_value,RWrist_X,RWrist_Y,RWrist_value,LShoulder_X,LShoulder_Y,LShoulder_value,LElbow_X,LElbow_Y,LElbow_value,LWrist_X,LWrist_Y,LWris_value,MidHip_X,MidHip_Y,MidHip_value,RHip_X,RHip_Y,RHip_value,RKnee_X,RKnee_Y,RKnee_value,RAnkle_X,RAnkle_Y,RAnkle_value,LHip_X,LHip_Y,LHip_value,LKnee_X,LKnee_Y,LKnee_value,LAnkle_X,LKnee_Y.1,LKnee_value.1,REye_X,REye_Y,REye_value,LEye_X,LEye_Y,LEye_value,REar_X,REar_Y,REar_value,LEar_X,LEar_Y,LEar_value,LBigToe_X,LBigToe_Y,LBigToe_value,LSmallToe_X,LSmallToe_Y,LSmallToe_value,LHeel_X,LHeel_Y,LHeel_value,RBigToe_X,RBigToe_Y,RBigToe_value,RSmallToe_X,RSmallToe_Y,RSmallToe_value,RHeel_X,RHeel_Y,RHeel_value
1.039989167,635.265625,174.8556061,0.89185667,641.1489258,241.4029694,0.854770064,594.1271973,241.5010834,0.804896355,574.5500488,319.800293,0.576786697,578.4306641,304.1669006,0.636111081,688.1734619,239.4823914,0.800277174,698.0454712,317.8956604,0.704619408,625.4643555,315.883728,0.386073053,633.1987305,382.489563,0.720238447,599.977417,380.5682068,0.697799087,609.7751465,507.8683167,0.794658422,617.5117188,635.3168945,0.723802388,664.5910645,382.5838318,0.712873101,650.9642334,625.4761963,0.732025146,654.8338013,625.4761963,0.732025146,625.4546509,164.9760742,0.886392653,648.8828735,163.110199,0.935533881,615.6026611,176.8074036,0.812525392,664.5697632,168.9980469,0.826135576,654.874939,660.6898804,0.54167366,668.592041,651.0023193,0.575214565,650.9466553,633.3615723,0.620665669,621.5506592,672.4917603,0.504009783,605.8738403,666.6798706,0.513740838,619.6028442,645.0762939,0.575378656
2.03997875,619.6168213,174.8659363,0.888136446,635.1716919,247.3887482,0.847442627,576.4680786,245.3610229,0.71061337,554.9321899,321.8209839,0.652892113,552.9472046,259.111969,0.47632727,695.9816895,253.1900635,0.748953462,701.8757935,337.4571228,0.605350375,696.0232544,402.0931396,0.737035632,629.3673706,388.4023743,0.677715898,592.1702881,386.437439,0.659459591,609.7832642,507.964325,0.838070989,615.6716309,621.5465088,0.60909903,662.7167969,390.3815613,0.676051438,650.9124146,578.4179688,0.777205586,649.0485229,578.4179688,0.777205586,609.8167114,163.1533051,0.895159721,633.3334351,163.1342773,0.954881966,601.8568726,176.7855835,0.714259744,650.8466187,172.9235229,0.855130196,650.9327393,621.5761719,0.786160469,664.6685791,617.6182251,0.723089516,641.1557617,584.2836914,0.562757075,631.371521,662.6643066,0.411685079,615.62146,660.6989136,0.414541304,619.5360107,631.300415,0.452914596
3.039968333,615.6184692,180.7880859,0.903822482,619.6324463,245.3625183,0.876752973,570.6581421,243.4999084,0.825331211,521.5546875,315.9241943,0.708337784,570.5950317,290.5268555,0.556332827,674.4223022,245.4036713,0.795095742,686.2279663,321.8232727,0.617511749,680.359436,386.459259,0.2670331,613.668396,384.5226135,0.682349384,578.4483032,382.5256042,0.679745853,580.3738403,511.8492737,0.765794456,570.6637573,629.4066162,0.720245719,648.8619995,388.3898315,0.665323675,649.0379639,558.8626709,0.757057011,588.2752075,558.8626709,0.757057011,603.8917847,172.9063568,0.889634609,623.5129395,172.9203949,0.841452539,590.2566528,180.7034912,0.682430625,639.2041016,180.6624146,0.874638081,596.0682983,607.8391724,0.535574436,599.9740601,603.864624,0.593533695,582.3638916,558.8851929,0.429230392,586.3201294,652.9012451,0.707585931,570.628418,652.9407349,0.687185645,568.6564331,635.2669067,0.510695457
4.039957917,609.8070679,194.3985291,0.885759473,633.2333374,259.1691284,0.912964165,584.3411255,266.9411926,0.750739276,556.8428955,329.6204834,0.445284009,566.7051392,349.2318115,0.254051,680.3782959,257.1160889,0.852046609,692.0411987,335.4741821,0.568254828,607.8442993,341.3971252,0.19458428,607.8024292,400.2176208,0.673858464,572.6531982,398.2033081,0.656424046,568.5893555,517.6955566,0.768979609,568.6453247,619.6242065,0.789750159,643.076416,406.0556641,0.641803086,680.2203979,617.5820923,0.714698076,627.4066162,617.5820923,0.714698076,602.0423584,182.7701111,0.925635517,621.5062866,180.8338318,0.910019279,594.1488647,196.4639282,0.236975759,646.9731445,194.4468994,0.875622749,615.6951904,646.9777222,0.574415028,633.2697754,646.977356,0.575260818,617.5476074,619.6644897,0.545517027,566.7125244,649.0328979,0.776258826,554.8532715,648.8728027,0.801564515,572.5780029,629.3886719,0.687247336
5.0399475,645.0169067,164.9983215,0.898875713,658.7393799,227.8498535,0.79643482,607.8074951,239.4671936,0.719848394,541.1420898,268.8611145,0.816429734,513.8356934,216.0269775,0.60231477,705.7814331,225.780838,0.768148601,784.1481934,257.1552429,0.39098829,776.2688599,194.4907837,0.55394733,635.2647095,366.8258362,0.70379132,603.8356323,362.9446411,0.663025022,590.175354,488.3127136,0.78621304,586.2675171,605.9230957,0.800078392,666.7040405,368.7901611,0.671578467,695.994812,603.8738403,0.745815277,729.3270264,603.8738403,0.745815277,633.1901245,155.2406769,0.886861563,651.0407104,153.2945251,0.876701772,617.5557251,169.0033264,0.783649445,666.6085815,164.9884949,0.75700897,725.3391113,633.3557129,0.675040603,733.2042847,633.2515259,0.616360247,731.2310791,607.8372803,0.616259396,586.2953491,635.2583618,0.758271694,572.519104,633.2886963,0.781607687,590.1995239,617.6020508,0.679294467
6.039937083,613.6870728,157.2145996,0.841900766,617.6952515,219.9270782,0.843025863,582.3292236,219.8908234,0.756241202,625.4794312,259.0876465,0.229275316,682.3065186,290.5055542,0.187451065,654.8301392,219.9503174,0.739618897,680.3466187,272.8399963,0.250171095,695.9960938,298.270752,0.337621212,623.4955444,355.1442871,0.677566111,596.0646973,359.0431519,0.631665111,611.7092896,492.2906799,0.82315588,588.3241577,603.9342041,0.786948502,651.0112305,353.1638489,0.696886361,690.0853882,603.918396,0.746486723,697.8644409,603.918396,0.746486723,601.9758301,147.4511261,0.96930027,621.5536499,147.5020294,0.916579366,586.350647,161.1023254,0.766026974,635.225647,161.1098328,0.716157615,739.0692749,627.3963623,0.626123011,739.0987549,619.5212402,0.692183495,684.2630615,619.6570435,0.630841613,615.6887207,635.3186035,0.671205878,594.1376953,635.2799072,0.680270016,582.3790283,617.5667114,0.702928483
7.039926667,643.0997314,180.8455963,0.857478976,635.3287354,239.4546509,0.83630538,592.1806641,225.7763367,0.796309888,576.4865112,270.806488,0.798514366,641.1497192,263.007019,0.760020018,682.2579956,253.2068634,0.810765445,696.0285034,319.8565674,0.499113142,713.6813965,378.5974426,0.194278419,643.0802612,394.3027039,0.652121305,607.8106079,394.250946,0.645278454,592.1762085,511.8248901,0.743158758,572.6702881,615.6574097,0.775490761,678.3895264,396.2038879,0.654478073,701.8847046,625.4520874,0.724533677,721.4415894,625.4520874,0.724533677,633.286377,176.7343292,0.895197093,652.8615723,174.8791046,0.87289834,617.6369019,180.8272247,0.709848106,666.6791992,180.8428345,0.73233819,717.5238037,656.8084106,0.511136413,731.2852173,650.9547119,0.57388562,717.5679321,633.3050537,0.606827438,572.5247192,646.9821777,0.724689186,554.9979248,637.27948,0.769706607,578.4647217,621.5587769,0.642492831
8.03991625,627.4252319,180.7452393,0.870158851,623.4983521,241.428894,0.845831692,574.5473022,227.7651672,0.749351859,572.5588989,306.0738525,0.588215411,603.8718872,364.8725586,0.384328276,672.4810181,253.1787872,0.754931033,684.3040161,321.7837524,0.776982129,652.862793,259.0857544,0.783164501,633.2998047,382.4706421,0.660293281,601.9109497,382.5331421,0.628548145,521.6065674,490.2893372,0.820734441,525.4716187,590.201355,0.790261626,664.6464233,380.5376282,0.641915202,666.5823364,631.3230591,0.785599172,684.2017212,631.3230591,0.785599172,617.6732178,167.061264,0.841991365,637.2253418,168.9774323,0.861688495,602.0244141,172.9257507,0.582287133,654.8171387,178.7327118,0.823428154,682.321228,662.6685791,0.687944651,697.8991699,654.8804932,0.678552449,682.2952881,635.2190552,0.68972224,507.8877869,641.1265869,0.679168761,498.0870056,635.1991577,0.627936542,539.2373047,596.0708618,0.688322842
9.039905833,654.8807983,133.8037109,0.887763321,676.385437,194.4952393,0.832452893,633.2112427,196.3317871,0.782567322,574.5073853,227.7905273,0.648366809,502.0421753,178.7576294,0.220371664,717.5848999,194.5091705,0.776299,709.7147217,243.3761597,0.774111569,660.7111816,196.3682861,0.826368213,670.5060425,347.2866821,0.656853437,641.1101685,345.2894287,0.633827746,560.8463745,460.9570923,0.791260123,570.6453247,570.5582275,0.821444929,698.0537109,351.1358948,0.654211462,694.0562744,633.2424927,0.720701456,701.8557129,633.2424927,0.720701456,650.9868774,123.9333649,0.822234869,668.5272217,125.9136276,0.895115018,0,0,0,695.9432983,133.6988678,0.907550335,696.045166,658.7507935,0.641077042,711.6609497,654.8726807,0.634679973,699.899353,637.2437134,0.562427402,531.4049683,611.7410278,0.659719884,525.5925903,603.8406982,0.688609779,586.2579956,576.4940186,0.753906488
10.03989542,0,0,0,635.315979,210.0258331,0.874121308,694.06427,212.0482025,0.798403263,699.9786377,288.4299622,0.718655705,709.6922607,364.8878479,0.762631059,584.2840576,202.3016052,0.771311045,572.6621094,272.7545166,0.827160418,554.9482422,323.7923279,0.819151819,617.6773682,351.2206116,0.661067247,650.8917847,355.0848999,0.657577872,617.6451416,478.5099792,0.834149599,615.626709,605.885376,0.680512846,584.359375,349.2103577,0.614135921,568.6654663,596.0482178,0.713672996,570.5076294,596.0482178,0.713672996,0,0,0,0,0,0,668.5786133,147.4107361,0.569046676,605.8934937,141.5734863,0.636465371,558.9024048,625.4802856,0.351984084,554.8710938,619.616333,0.454358727,572.6090088,607.8683472,0.663691401,603.8826294,619.6208496,0.244273528,617.668396,623.5101318,0.29713279,611.7450562,621.5601196,0.589800954
