Time(s),Nose_X,Nose_Y,Nose_value,Neck_X,Neck_Y,Neck_value,RShoulder_X,RShoulder_Y,RShoulder_value,RElbow_X,RElbow_Y,RElbow_value,RWrist_X,RWrist_Y,RWrist_value,LShoulder_X,LShoulder_Y,LShoulder_value,LElbow_X,LElbow_Y,LElbow_value,LWrist_X,LWrist_Y,LWris_value,MidHip_X,MidHip_Y,MidHip_value,RHip_X,RHip_Y,RHip_value,RKnee_X,RKnee_Y,RKnee_value,RAnkle_X,RAnkle_Y,RAnkle_value,LHip_X,LHip_Y,LHip_value,LKnee_X,LKnee_Y,LKnee_value,LAnkle_X,LKnee_Y.1,LKnee_value.1,REye_X,REye_Y,REye_value,LEye_X,LEye_Y,LEye_value,REar_X,REar_Y,REar_value,LEar_X,LEar_Y,LEar_value,LBigToe_X,LBigToe_Y,LBigToe_value,LSmallToe_X,LSmallToe_Y,LSmallToe_value,LHeel_X,LHeel_Y,LHeel_value,RBigToe_X,RBigToe_Y,RBigToe_value,RSmallToe_X,RSmallToe_Y,RSmallToe_value,RHeel_X,RHeel_Y,RHeel_value
0.039996467,650.9274902,174.8489532,0.913710058,654.8891602,229.7016449,0.809755683,611.7241211,229.7310791,0.732982635,560.8540649,296.3204651,0.761653423,597.9856567,233.6202698,0.733498573,699.9324341,229.7163239,0.762983799,746.9274902,302.1830139,0.742940784,717.5368652,239.5299988,0.770400405,651.0090332,384.5249023,0.690115154,619.5863037,384.5464478,0.67133379,633.2127686,505.9372864,0.816434324,637.2385254,631.3242798,0.752230644,682.3779297,384.5498962,0.673074722,680.3220825,627.4130859,0.75189805,680.3430176,627.4130859,0.75189805,643.1127319,163.1421967,0.901090443,664.5919189,163.1904602,0.960477114,633.2701416,168.9583893,0.713367581,680.3034058,170.9751129,0.846621096,666.6185303,654.8934937,0.736507714,684.2125244,652.9113159,0.769707143,682.2327881,635.2407837,0.57976532,639.178772,658.7556152,0.705040038,629.3682251,652.9351807,0.758312643,646.9515381,637.2166748,0.612578571
1.03990813,660.7442627,178.673111,0.891608,664.7289429,239.4408875,0.874845862,617.7022095,239.541626,0.82582432,539.336792,272.7725525,0.889543056,572.5236206,337.5351868,0.798868537,711.7216187,235.5922546,0.82874769,744.9031982,292.3857422,0.722336352,723.4033813,337.5242615,0.335591704,643.0793457,382.5725708,0.666029096,605.901123,380.5670776,0.646913826,619.5006104,507.8529358,0.858111739,619.6798096,633.2149048,0.782279491,678.3210449,384.5624084,0.629007578,666.6365967,627.428833,0.712983191,668.6173096,627.428833,0.712983191,648.9523315,167.057724,0.923489928,668.5366211,165.134964,0.904466867,635.1653442,180.8241425,0.91000551,682.3019409,178.8258209,0.789097369,660.7560425,660.7420044,0.662531614,680.3097534,654.8375854,0.722903848,668.5817871,635.2957153,0.57605958,625.4542236,662.6314087,0.766311347,611.7630615,656.8106079,0.741995633,627.4475708,637.2304688,0.576967061
3.039731457,652.8560181,204.2091675,0.859508753,635.2042236,255.1108704,0.873311639,592.1283569,257.046875,0.7744295,564.7215576,333.527771,0.770080686,556.9702759,263.0297852,0.60092932,680.2211914,249.2788696,0.775399804,715.5977783,304.2045593,0.643288255,695.9088135,227.8296204,0.832099438,633.2389526,396.2219543,0.724847794,601.8433838,394.2806396,0.68898809,572.6642456,507.8497009,0.801593304,552.9989624,631.3723755,0.722325444,664.6729126,396.2593079,0.703662157,682.3240356,619.5983276,0.637013853,703.8679199,619.5983276,0.637013853,646.9811401,194.4108582,0.920776367,664.6209106,196.3651886,0.944515288,623.4857788,196.428833,0.888944328,670.5170898,208.1128082,0.274217188,660.7290039,648.9766235,0.282044917,0,0,0,713.6019897,637.2594604,0.341169178,556.9622192,658.7645874,0.614718854,547.0982666,658.7481079,0.586576283,554.932251,641.1091919,0.55308944
4.039643121,623.526062,210.0358276,0.889120817,627.4425049,259.0916138,0.858005404,584.2818604,262.997467,0.783356369,564.7530518,335.4494324,0.552023411,554.9387207,409.9671631,0.182100207,672.4920654,257.1022644,0.842371702,693.991333,329.6461792,0.728002548,713.6994629,400.2446594,0.687626898,619.6323853,404.0646973,0.648427308,588.2943115,404.098053,0.596723914,596.1052246,531.4458008,0.734511495,601.9232788,635.3017578,0.753754854,650.9420166,402.1473389,0.645579755,672.4804688,621.519043,0.763066769,680.3321533,621.519043,0.763066769,617.572937,196.4370422,0.946614921,635.2450562,196.496582,0.940401554,602.0216675,204.2568665,0.788226604,648.9608154,208.087677,0.79383105,711.666748,664.6615601,0.627673984,713.5959473,652.9265747,0.637828052,668.5702515,633.2945557,0.624752998,603.9021606,658.7424316,0.604726017,588.2542725,654.8405151,0.676913381,605.8696289,643.1157227,0.569476724
11.03902477,647.0510254,176.8200226,0.892486215,648.9875488,235.5828552,0.857046485,607.8449097,233.6766205,0.758401394,570.6146851,243.4425507,0.864178956,598.0076904,167.0850677,0.729221523,688.1548462,235.6058502,0.772421598,727.3939209,317.8674316,0.837410092,776.2788696,384.493866,0.887974441,646.9909668,384.5429077,0.636356652,617.619873,386.4366455,0.617237031,603.930481,531.3995972,0.817306638,676.3925171,648.9689331,0.531932831,672.4974365,384.5319214,0.582055628,633.2348022,650.9542847,0.72082293,666.6149292,650.9542847,0.72082293,635.2973633,165.0538788,0.951715767,660.7054443,165.085556,0.894204855,621.5408936,178.6789703,0.723810017,680.2165527,178.7914886,0.897863746,635.2373657,697.9450073,0.630119145,652.8869629,698.0195923,0.548253357,682.3330688,658.7636719,0.518096745,621.5988159,715.5970459,0.082881548,641.1220703,690.1010132,0.106976852,697.8979492,650.9844971,0.378134578
16.03858308,646.9336548,206.2376556,0.862250388,650.9290161,259.0307922,0.920393229,605.8971558,257.1801147,0.808092952,551.0444946,302.1882935,0.819385707,576.4784546,237.5070953,0.784744978,696.0018921,259.0734253,0.890811265,735.1854858,308.0747681,0.811548948,719.5222778,241.5400848,0.857921839,645.020874,402.1168213,0.676396012,611.7319946,400.1841125,0.67933917,576.4630127,533.4021606,0.730940998,555.0128784,652.9405518,0.685549736,678.3855591,404.0786133,0.668199897,711.552063,658.7857666,0.734574258,744.9991455,658.7857666,0.734574258,635.2252197,196.3373108,0.95500797,654.8493042,196.3578644,0.913271189,621.6206055,206.1602478,0.575178802,672.4521484,206.2202911,0.822044611,741.0322876,694.041748,0.699211061,754.7877197,690.0996094,0.659923792,748.8601074,666.6743164,0.553569913,554.9310913,695.9432373,0.482451558,545.1464233,693.9943237,0.445890129,558.8314819,666.6577148,0.44381094
17.03849475,662.6167603,233.6372986,0.853380203,660.7525024,292.4487915,0.861561358,615.6957397,292.4552612,0.820789754,615.6558228,343.3280945,0.741707206,654.8319702,337.4533691,0.547223508,703.8394775,292.4464417,0.789510906,666.6246948,351.223053,0.773406744,619.677002,337.5362854,0.516014338,650.928772,439.3361511,0.733187139,619.5369263,439.354126,0.693444073,570.6738281,550.9771729,0.790488958,568.5713501,652.8768311,0.726470947,682.3485718,439.3181763,0.706507564,760.7145386,664.6132813,0.819218516,760.6448364,664.6132813,0.819218516,650.866272,225.8559113,0.967087269,670.5021362,225.8482513,0.911580145,635.3416138,241.4205017,0.866601944,684.2669678,241.4194794,0.85174191,772.4013062,693.986084,0.792224169,780.282959,684.2654419,0.798656702,758.6807251,670.5186157,0.748582482,558.8619385,686.2180176,0.656540573,549.0216064,682.2630615,0.689005196,570.6400146,664.6975708,0.622669578
21.0381414,619.6977539,180.6754303,0.957048237,625.480957,241.5553741,0.85072732,578.4330444,237.5700531,0.714072466,525.5249023,241.4945984,0.805872798,541.1605225,178.740036,0.75591284,672.4848022,245.4398956,0.753627956,697.8781738,331.618103,0.662869155,756.6914063,366.7769775,0.557803273,643.0818481,407.9969177,0.602567375,605.9180908,409.9811707,0.622752666,633.2110596,552.9141235,0.829747498,568.6144409,658.7625732,0.743078351,678.3811646,407.9822998,0.652307153,670.4989014,666.5640259,0.754480839,652.9075928,666.5640259,0.754480839,615.6636963,167.0286407,0.892974913,635.2639771,169.0142517,0.908349454,603.8525391,178.6870728,0.387338936,654.8875732,180.7287445,0.876796961,650.9066162,695.9076538,0.611933649,664.6629028,693.9675903,0.632251859,647.0438843,670.5583496,0.60220629,578.4715576,697.9614258,0.636861086,564.7128296,696.0106201,0.644220412,554.9812622,662.6956177,0.584359229
22.03805307,674.4031372,184.6851501,0.830372155,680.2894897,257.1856384,0.905457497,633.2287598,264.956665,0.803864419,605.9384155,337.4200134,0.661951005,611.7640991,394.2822571,0.217221469,729.2153931,245.4441376,0.846706033,748.9298096,321.8217773,0.632708371,774.3253174,380.5632629,0.204482436,703.8010254,423.6871033,0.594367504,676.3950195,429.4994812,0.583468318,731.2736816,547.0667114,0.786132097,760.6938477,674.4589233,0.729359508,731.2483521,417.8154602,0.588355899,711.7327271,637.251709,0.689803898,645.0238037,637.251709,0.689803898,660.7507324,178.7121735,0.908772707,682.2741699,178.6674652,0.935728669,643.0870972,194.3687897,0.873480439,696.0444946,188.5782013,0.75771606,623.5301514,686.2099609,0.487075359,619.6296387,682.3467407,0.473671705,625.4729614,648.9789429,0.565720379,770.4608765,698.0484619,0.533277571,758.7050781,698.0036011,0.576191783,766.5205688,684.2189941,0.554244936
24.03787639,697.9944458,182.6706543,0.926780522,697.9423828,245.3650055,0.866524577,648.9265137,239.5378723,0.781996965,619.6204224,304.1569824,0.371516556,631.338562,364.8833008,0.058398426,746.9001465,255.2078094,0.817495227,762.6016846,335.5404053,0.659325778,803.7628174,386.4958801,0.398214102,709.7150269,402.1048889,0.6497944,674.4172363,402.1106567,0.60871309,650.9248657,529.5013428,0.783924639,599.9718628,650.9608154,0.736524343,744.9147339,402.1100769,0.650962055,758.5970459,654.8318481,0.756541491,772.3364868,654.8318481,0.756541491,690.086853,174.8479919,0.842013717,711.7281494,174.8737488,0.913071275,678.3864136,180.8259583,0.707589567,729.3059692,182.6972198,0.891127288,764.5935669,688.1781006,0.733096123,780.2144775,682.3435059,0.752022445,768.489502,664.5775146,0.588775516,590.1739502,684.3060913,0.723075211,578.4400635,680.3638306,0.699987411,594.1357422,662.6362305,0.530972481
25.03778806,678.3948975,165.1765747,0.898228884,668.5939331,225.7154388,0.827917099,623.4721069,227.8216095,0.806086004,588.2099609,306.0913696,0.799113393,550.9882813,357.0480042,0.553314686,715.5819702,214.0442352,0.784434497,758.6427612,290.3999023,0.785865366,793.9575195,353.1288757,0.67266649,649.0296631,374.6903381,0.649782062,615.6418457,372.7167969,0.58710438,592.2037354,505.9406738,0.764294982,556.9537354,623.4889526,0.778447509,682.3547974,378.6289368,0.628619671,703.8062744,646.9477539,0.744637728,744.9368896,646.9477539,0.744637728,666.5720215,155.288147,0.895166278,688.1257324,161.0730591,0.84839201,649.0247803,163.1588593,0.911762834,697.9871216,166.994339,0.731886208,742.9793091,678.3838501,0.737273574,758.602417,672.5041504,0.689599693,746.9011841,651.0100098,0.523636162,568.661377,648.9522095,0.542128444,554.8913574,645.0762329,0.482356578,554.9222412,633.2235107,0.621243358
27.03761138,615.6968994,176.8288879,0.904741347,617.5521851,243.4714966,0.92008841,570.5281372,247.3426971,0.834932983,556.9316406,321.8219299,0.712847054,543.1610718,382.5632935,0.362746149,664.6427612,241.5371399,0.891785622,682.291626,317.8748779,0.801971376,688.1721802,380.5438538,0.542833805,605.9332886,390.3686218,0.669249237,574.5772095,388.4196472,0.655652583,592.1300659,509.8875732,0.839779198,582.3947144,625.4615479,0.762083948,639.1444092,392.3085022,0.64568013,648.9631958,631.3427124,0.806872725,650.9258423,631.3427124,0.806872725,603.9508667,165.1643219,0.939212978,627.4269409,167.0630951,0.861547351,590.2492065,180.7358246,0.843948901,637.2382202,184.631546,0.8327685,648.8907471,652.8796387,0.742057502,662.6697998,650.9157715,0.747475386,650.8811646,635.2977295,0.65409261,586.2362671,656.8106689,0.66569066,572.4979248,650.9343262,0.692404032,580.4125366,633.3051758,0.625249982
31.03725804,635.2647095,188.6097565,0.876752198,649.0353394,237.5020447,0.878190279,605.9418945,237.5442352,0.743059933,574.4990845,304.0940857,0.838404298,588.2674561,237.5276489,0.755021989,695.9260864,231.6606293,0.831012607,682.2008667,288.5170898,0.883706927,668.6251831,219.9098816,0.743518233,633.2770996,388.4032593,0.661679387,601.9998779,386.4417419,0.660777748,611.7306519,527.5454712,0.742370367,631.3660278,650.9914551,0.807165086,664.5493164,390.3876648,0.616936624,650.9043579,652.871582,0.744584382,654.881958,652.871582,0.744584382,627.4144897,178.8177032,0.899541914,648.9435425,178.8184052,0.961116314,617.574707,188.6098938,0.474998206,666.664856,184.6352234,0.845506191,641.1095581,694.0010986,0.802627027,656.8361206,688.1464844,0.758570194,660.7562256,664.6083374,0.631290436,605.8710327,692.0786133,0.681568861,601.9011841,682.2623291,0.68925339,635.376709,664.6008301,0.653647959
44.03610967,617.6456299,163.0615997,0.938679636,621.5437012,214.084671,0.844902337,574.5564575,214.0533295,0.772345662,568.6107788,292.3773499,0.750257909,556.8345337,216.0185089,0.751124382,670.5576782,214.0970154,0.800362945,690.1225586,302.179657,0.66717267,694.0209351,380.5715942,0.408480823,613.7249756,384.4880676,0.5968104,572.6254883,384.4441223,0.600968242,554.8486938,513.7929688,0.794749379,537.2471924,660.7151489,0.715706825,650.9302368,384.5436096,0.607446909,670.5418701,649.0160522,0.784985185,711.5929565,649.0160522,0.784985185,605.8702393,149.417923,0.926843226,631.317688,149.4526215,0.901881218,592.1907349,161.0865021,0.72705543,647.0200195,162.9949188,0.86068356,697.8770752,682.3655396,0.80646342,711.7302246,680.3816528,0.78298384,713.6195679,660.746521,0.612879932,535.336731,692.043335,0.59433949,523.489563,684.2667847,0.596381187,539.1848145,666.6849365,0.554504454
46.03593299,621.5708008,178.8124542,0.928006053,633.2191772,239.4958801,0.86904037,576.5031738,239.513092,0.771428108,552.9223633,317.9121094,0.769907236,507.9250488,353.170105,0.466867179,684.2167969,239.4470062,0.791638732,698.0469971,321.7875366,0.810788989,760.5908813,335.4394531,0.576827168,627.4473877,400.1355896,0.656561673,592.1882935,398.2434082,0.640918136,590.2008667,531.4304199,0.668235302,617.6766968,650.8937988,0.730731905,662.7139282,400.1921082,0.66328305,633.2854004,662.6652832,0.595944524,629.3902588,662.6652832,0.595944524,613.65271,165.1786499,0.886090815,635.25,165.0470276,0.959984064,601.842041,178.7204437,0.80982697,654.8787842,174.8496552,0.815913796,617.6820068,696.0149536,0.650114775,633.3164673,695.9885864,0.643427253,631.2908936,670.5377197,0.317990661,611.7612305,682.3304443,0.389918357,601.9414063,680.2692871,0.43388468,619.5457153,654.8242188,0.288877368
52.03540298,648.9552612,168.9854736,0.896296024,664.6740723,225.7832184,0.857500911,619.5758057,225.8538818,0.809915543,554.9182129,165.0310669,0.770872414,496.2304382,100.483284,0.717373312,707.7427979,223.8636475,0.733364046,711.5962524,125.9017029,0.824650347,713.6066284,41.7095871,0.762997746,641.133606,400.1654358,0.393989176,598.0506592,402.1455383,0.352187455,619.6011963,509.8889465,0.367726505,621.5476685,600.0184937,0.613507807,668.553772,400.1794434,0.409752131,682.3806763,662.6547852,0.670900762,725.3679199,662.6547852,0.670900762,635.3599243,161.1146393,0.911514699,662.6856079,159.1539917,0.881575346,631.3110352,170.9451752,0.193916187,684.2706909,163.1846771,0.886618912,723.3739624,696.0005493,0.59132123,737.1183472,692.0869751,0.576730192,727.2819214,668.5371094,0.434426665,650.9362183,633.3186035,0.296619505,647.0213623,633.3258667,0.264974266,633.3751221,603.90271,0.432363302
71.03372459,641.1625366,163.1305695,0.903256893,647.0415039,217.9559479,0.826058626,600.0131226,219.9337311,0.787128687,584.2612915,298.2628174,0.791589677,525.6002197,272.7966309,0.655508637,694.0508423,214.0221558,0.785787582,723.4431152,286.5314636,0.580262721,801.7753296,243.4015045,0.194808111,643.0805054,378.5914917,0.628512263,605.9101563,372.7518616,0.6269539,594.0836792,507.8616638,0.791153073,586.2711182,650.8792114,0.812708855,680.2340088,380.5327148,0.645743966,719.475708,647.0273438,0.776470542,727.4060669,647.0273438,0.776470542,633.2952271,149.5045776,0.940576732,652.8761597,151.3273163,0.897587776,619.5319824,163.0269623,0.86182797,666.7132568,163.06633,0.870497704,740.9984741,676.3586426,0.679471374,750.852417,668.6018677,0.740907371,717.5609741,660.7034912,0.670991421,586.3034058,680.2379761,0.773788214,572.5515747,674.4458008,0.729228735,588.2458496,660.7232056,0.627889395
91.03195786,633.3431396,165.035965,0.934328616,633.3087158,235.5636749,0.857362092,584.3061523,237.5462952,0.760455728,568.6505737,321.8678284,0.697998762,533.3529663,272.8829346,0.602212489,682.2592773,229.7466431,0.79881537,711.5705566,306.0725708,0.743521333,735.1779175,241.4598236,0.727250695,611.7720947,384.5453186,0.629066706,574.5661621,384.4884338,0.61443615,554.9229126,509.9243469,0.823164582,523.6224976,645.0706787,0.550756931,648.9686279,386.4954834,0.640008748,696.0560303,647.0354614,0.730756998,650.9487305,647.0354614,0.730756998,621.5690918,153.3037872,0.869705617,646.9887085,153.3612823,0.865625799,605.8746948,163.1982117,0.850288868,662.6459351,165.1249237,0.827131271,686.1768799,678.3960571,0.112657607,0,0,0,641.1326294,656.8206177,0.655554354,599.9398193,666.5925903,0.334909976,582.3712158,666.6525269,0.260217071,511.8320007,664.6390991,0.439691901
