Time(s),Nose_X,Nose_Y,Nose_value,Neck_X,Neck_Y,Neck_value,RShoulder_X,RShoulder_Y,RShoulder_value,RElbow_X,RElbow_Y,RElbow_value,RWrist_X,RWrist_Y,RWrist_value,LShoulder_X,LShoulder_Y,LShoulder_value,LElbow_X,LElbow_Y,LElbow_value,LWrist_X,LWrist_Y,LWris_value,MidHip_X,MidHip_Y,MidHip_value,RHip_X,RHip_Y,RHip_value,RKnee_X,RKnee_Y,RKnee_value,RAnkle_X,RAnkle_Y,RAnkle_value,LHip_X,LHip_Y,LHip_value,LKnee_X,LKnee_Y,LKnee_value,LAnkle_X,LKnee_Y.1,LKnee_value.1,REye_X,REye_Y,REye_value,LEye_X,LEye_Y,LEye_value,REar_X,REar_Y,REar_value,LEar_X,LEar_Y,LEar_value,LBigToe_X,LBigToe_Y,LBigToe_value,LSmallToe_X,LSmallToe_Y,LSmallToe_value,LHeel_X,LHeel_Y,LHeel_value,RBigToe_X,RBigToe_Y,RBigToe_value,RSmallToe_X,RSmallToe_Y,RSmallToe_value,RHeel_X,RHeel_Y,RHeel_value
99.04,647.0231323,118.0162659,0.927496254,664.5950317,176.8275604,0.84607017,598.0081787,176.7649689,0.71584636,503.9999695,174.8166962,0.60974431,443.2406006,159.1829071,0.514572203,727.3378296,176.8112793,0.733335257,827.2799072,172.8831024,0.45165053,0,0,0,637.2219238,353.187561,0.662700593,597.9918213,351.1349487,0.491540879,615.6403809,498.1210632,0.770581663,629.3466797,623.4989624,0.64711839,678.3622437,359.0452271,0.622448444,641.1695557,623.520752,0.681914032,664.6255493,623.520752,0.681914032,635.2953491,104.3218536,0.933792293,662.6845703,102.4621124,0.925734818,625.4862671,114.1249466,0.118664846,686.2059937,112.1918793,0.761911869,643.0778198,672.4959717,0.326570392,664.6201172,674.4299316,0.324506044,668.5740967,635.2907715,0.514922559,621.5657959,672.5042725,0.353013307,613.6715698,662.6992188,0.352137119,633.3406372,631.3655396,0.443587869
123.04,627.4361572,172.911972,0.839515924,668.5303345,216.0020905,0.826991916,627.3935547,217.9919434,0.779769421,666.5945435,298.3041077,0.662218094,729.3485718,321.7674866,0.47806257,713.6385498,214.0992279,0.738570631,729.3016357,288.4777527,0.263593525,692.0891113,300.2666016,0.089597836,627.4555054,368.8300171,0.691045165,596.0772705,366.7943726,0.657484233,594.0881348,496.1737061,0.816005349,572.5789795,607.8640747,0.708517015,660.7127075,376.6351929,0.628229856,713.6479492,615.6831665,0.74620086,743.0638428,615.6831665,0.74620086,617.6993408,165.0477753,0.908498824,633.3734131,159.1698914,0.930656314,0,0,0,666.5360107,149.4832001,0.940591395,742.9698486,648.8995972,0.612606168,758.6959229,639.1888428,0.637966633,743.0424194,623.4988403,0.553516567,580.3723755,633.2506714,0.553751409,570.6484985,631.2931519,0.558647931,572.5425415,617.6966553,0.540192127
126.04,637.2509766,176.7974548,0.894959509,647.0296021,227.747818,0.824426889,619.5975952,229.6958313,0.715809107,598.0410767,304.1721802,0.208869487,554.9165649,292.4156189,0.192288235,668.5499268,225.7893982,0.85082227,654.8919067,296.3269653,0.688377142,601.9967041,300.2737122,0.56344074,643.1167603,370.7732239,0.677577019,619.5539551,368.8836975,0.707578301,590.1708984,490.2149658,0.837068677,621.5908813,594.1054688,0.685166717,666.5391235,372.7137451,0.68034035,729.2730713,572.4924316,0.735876739,803.7410889,572.4924316,0.735876739,633.2133179,164.9842224,0.949285388,650.9872437,165.046875,0.952976286,619.602417,172.8855133,0.237115607,670.5366821,178.708786,0.820501089,823.272522,617.6221924,0.447970927,829.1925049,605.8656616,0.42001906,809.5969238,572.6165771,0.496515304,609.7910156,635.276062,0.466168135,609.7977905,633.2565308,0.409765869,635.3106079,603.9073486,0.583465517
132.04,584.2954712,151.39151,0.89975512,588.2406006,198.3905182,0.792558968,566.7103882,196.4567719,0.821152389,554.8394165,243.4084167,0.871954978,646.9929199,286.4640503,0.697627306,615.6098633,200.3510132,0.697861791,627.4432373,251.2617493,0.060540508,0,0,0,572.5267334,333.5742798,0.703989506,558.8971558,333.5087585,0.656856298,590.2055054,449.2121277,0.780097485,480.4814148,480.446167,0.8117553,586.2019653,335.4951782,0.64495492,588.2060547,580.4265137,0.756806493,552.9408569,580.4265137,0.756806493,572.5093384,149.3088226,0.964709699,588.2445679,143.5414886,0.918263435,562.7860718,161.1589661,0.59031862,603.9143066,147.4873505,0.88322413,588.2825317,603.9613037,0.422086298,588.296814,599.953064,0.453435749,539.2558594,588.2634888,0.694146991,476.5020447,523.5990601,0.682065904,462.9332275,511.8312378,0.595309794,472.6754456,476.5018311,0.669319153
135.04,637.1801758,137.6514893,0.880376041,633.2696533,196.4945221,0.782732189,617.5697021,196.4718475,0.833656073,590.2288818,257.0921021,0.76954025,645.0245361,274.7828064,0.659579337,648.9696655,196.3941498,0.692960322,666.5936279,261.096344,0.068087101,0,0,0,635.2820435,335.4421082,0.641484678,631.3197632,335.4863892,0.662843287,725.3844604,419.7488403,0.816882253,784.1652832,537.2875366,0.676337719,646.9591675,333.5371094,0.515277743,664.659729,590.1866455,0.617769301,647.0105591,590.1866455,0.617769301,621.6019897,131.756073,0.922391832,647.0455933,127.840683,0.896334052,605.8480835,145.5080872,0.683751166,658.7506714,133.7178497,0.311822951,672.4734497,646.9627075,0.595152557,670.5176392,639.1505737,0.533275664,633.2321777,605.8363647,0.543100953,833.1187744,562.7611694,0.52960813,821.3547974,568.5964966,0.566590965,778.3193359,552.9193726,0.601058781
165.04,627.4199219,147.4022064,0.890993834,650.9614868,194.3804474,0.868907094,601.9282227,196.3740692,0.808008492,574.5333252,259.1951294,0.772091627,574.4978638,214.0440521,0.615603685,703.803772,188.5442352,0.716300428,752.7720337,227.7371368,0.092531137,0,0,0,664.5717163,335.5234985,0.7437796,629.4050903,337.4832153,0.670406103,576.4822998,480.5149231,0.754740298,558.8623657,617.5460815,0.703706443,696.0524292,333.5357056,0.719287455,727.2835083,533.3972168,0.310010076,743.0048218,533.3972168,0.310010076,615.592041,145.4194794,0.882174075,633.2121582,131.6721191,0.932314098,605.8922119,151.3647614,0.11540778,650.901062,122.0169907,0.846741676,741.0237427,529.4786377,0.059319213,741.0349121,527.5535278,0.065859482,0,0,0,600.0131226,647.0189209,0.586698592,582.3401489,647.0422363,0.522458971,556.8504028,619.6697388,0.428919286
180.04,627.3868408,118.1587601,0.866524518,660.7334595,178.7823181,0.829413056,617.6358643,178.7596741,0.747602582,590.2435913,274.8347778,0.815961957,603.8704224,212.0206451,0.799710512,699.921936,178.7552643,0.798835397,705.7695313,264.9879456,0.721098602,649.0170288,196.4876099,0.74497056,641.1188354,347.2597351,0.67792052,605.8950195,341.401825,0.688625813,613.6923828,488.3051147,0.759765506,617.5814819,598.062439,0.710892797,674.4440918,351.1371765,0.659372926,633.3386841,607.8197021,0.715061784,650.9734497,607.8197021,0.715061784,619.652832,112.1279678,0.865591228,639.1972656,106.3301697,0.868872046,0,0,0,668.5249023,115.9955521,0.819988191,631.3447876,650.928833,0.588662624,648.9391479,650.8723755,0.563701332,654.8850098,619.6220093,0.475858003,617.5608521,648.9682617,0.461726815,603.9419556,645.0339355,0.384375632,619.5772095,602.0020142,0.446580291
182.04,619.6820679,149.3371887,0.943897665,664.5848389,182.6929474,0.870916903,615.6878662,186.5929871,0.741851866,594.1463013,259.1671143,0.744777203,621.5096436,317.8683167,0.708337009,711.6213379,180.7289124,0.815660179,707.7049561,261.0560608,0.754847288,631.2756348,310.0248413,0.717869282,633.3305664,343.3392029,0.719175816,601.946106,337.5383606,0.706676185,604.0142822,486.3440552,0.791849315,617.5979614,592.2037354,0.788789153,664.703186,347.257843,0.712583423,633.1947632,603.9733276,0.730743647,651.0124512,603.9733276,0.730743647,617.510437,141.5417023,0.657200396,627.4503784,133.7211304,0.893592179,0,0,0,652.946106,121.9776764,0.770462573,643.0926514,649.0192261,0.470586658,662.6636353,645.0437012,0.480725199,650.8924561,613.7131958,0.533879161,607.8400269,619.6238403,0.402518123,599.9563599,617.5714722,0.476323545,621.5595703,601.951355,0.611372113
189.04,617.6807861,368.7900696,0.959834516,647.0236206,413.8487854,0.834095359,600.0089111,408.0229797,0.749204099,592.1903687,464.8484802,0.559410274,596.0443115,513.7677612,0.541009367,694.0199585,415.8101501,0.743541479,666.5820313,468.769989,0.658710897,605.897644,503.9783325,0.505752265,635.2782593,560.8155518,0.51850915,601.9907837,558.826416,0.551608622,584.3529663,682.2304077,0.824142516,619.5638428,635.2362671,0.370065719,668.5908813,564.7178955,0.502217174,619.5542603,617.6677246,0.587252557,635.2503052,617.6677246,0.587252557,605.8623657,362.9483032,0.836233735,621.5570068,353.1298523,0.926391006,0,0,0,650.8630371,347.2815857,0.800695539,635.2158813,670.506897,0.197731942,645.0597534,662.7049561,0.209577054,635.310791,613.6923828,0.404640913,635.2931519,684.2389526,0.166976705,637.197937,684.2033081,0.113536075,619.638916,603.9904175,0.178117692
0.039992606,635.2426147,143.5216522,0.90796876,631.3643188,210.1040497,0.858417273,584.2966309,208.199646,0.754241586,527.548584,282.6300964,0.764003754,570.5840454,223.8664551,0.805568278,678.350769,210.1917725,0.799101233,727.286438,278.7173767,0.820954621,695.9024658,229.7726898,0.797848344,629.3760986,372.7702026,0.634852767,597.987793,374.6829224,0.612621903,594.1254272,507.8834229,0.659519911,600.0025635,621.517395,0.47294119,662.6578369,372.7193604,0.644509971,662.6299438,605.871521,0.613063157,662.7182617,605.871521,0.613063157,623.4916992,131.7939453,0.904692411,648.8966064,133.6500854,0.938047349,603.9596558,141.5888367,0.853271425,662.6325073,145.4661407,0.762019396,648.9636841,635.2984619,0.422990382,664.6680298,637.217041,0.470442086,664.6290283,615.6806641,0.373667806,627.4165649,649.0040894,0.17776756,611.7380371,660.7153931,0.174840182,603.9691162,633.3069458,0.195279241
1.039807759,635.2484131,161.1842194,0.942675948,607.8781128,214.0902863,0.818210423,558.8395386,221.8286896,0.799231589,503.9501038,276.702301,0.845184922,541.3045044,345.2802429,0.680866063,662.687439,212.115509,0.816388786,711.6055908,261.0636902,0.879203498,692.0783691,337.4518127,0.775403082,615.5916748,382.5791931,0.655137599,582.3736572,384.4986877,0.61770308,584.2467041,509.8215637,0.713948071,582.3945313,605.8796387,0.546351671,646.991272,382.5197449,0.662247777,645.0256958,615.6748047,0.574800968,648.9321899,615.6748047,0.574800968,625.4926147,147.5179901,0.907240748,647.0496216,153.3243103,0.8664307,600.0149536,149.477005,0.89227432,651.0009155,165.1724701,0.112523727,631.3572998,654.8574219,0.382462978,648.9860229,652.8895874,0.392084479,647.0256958,619.6212158,0.298274815,590.2017212,611.7810059,0.220883667,572.5289917,613.7138062,0.247899711,588.2058716,609.7918091,0.284221768
2.039622912,627.4522095,161.1566925,0.878365934,633.1906128,204.2160187,0.828449905,588.206604,200.3474121,0.830897748,550.991333,261.0960999,0.763572156,572.496582,192.5080109,0.836466312,678.2904663,206.1787262,0.761542857,707.7719727,257.1673584,0.716783762,678.3959961,174.8614349,0.788501978,625.4994507,368.7938232,0.614805698,590.2522583,368.8312683,0.608090281,568.6199341,500.0568848,0.636665583,556.8467407,605.8922119,0.457764596,662.6367188,368.7731323,0.617142737,668.6279297,615.6955566,0.666939914,690.1231079,615.6955566,0.666939914,617.5838013,149.3108978,0.965137124,637.230835,149.3091431,0.918252707,601.9484253,151.3220062,0.805453539,652.8816528,149.4772491,0.711412311,680.3188477,643.0734863,0.619808018,695.9627686,639.1694336,0.640102327,692.0745239,619.6184082,0.458043665,564.704834,629.3838501,0.345001757,545.1749878,627.4210205,0.335362613,558.8511963,615.6654053,0.280778408
4.039253217,617.5567627,176.7813873,0.909719586,603.9998169,235.5642853,0.810398936,564.7122803,241.5286407,0.767044783,541.3045044,333.5038757,0.779267788,517.6949463,409.9400635,0.768213272,649.0403442,225.7480927,0.813536286,668.5963135,306.1418152,0.59299773,674.4591064,370.7888184,0.30614239,601.9885254,394.2939758,0.640700102,570.6022339,392.3458557,0.61209178,570.6612549,515.7443848,0.649609387,558.8241577,617.642395,0.526644349,633.3403931,396.2295227,0.616620243,666.6416016,633.2873535,0.540194511,686.2129517,633.2873535,0.540194511,603.9424438,163.1085358,0.952133298,627.4127808,165.1025696,0.882655323,584.3561401,165.1504974,0.887981474,635.293457,176.8244171,0.42340979,682.3526611,654.8720703,0.374437273,697.9899292,650.9501343,0.401832908,684.2240601,641.1478882,0.349671632,562.75,650.9620361,0.319210738,547.1035767,646.9865112,0.365738213,556.9278564,623.4971313,0.332964122
11.03795929,633.3022461,133.7444763,0.949444115,637.2704468,196.3601685,0.869117618,588.2011108,194.3605042,0.802932322,554.8418579,237.5645752,0.849472165,568.6050415,161.082489,0.804456711,692.0951538,198.3508301,0.794964194,696.0172729,296.3136292,0.835169792,699.9309692,366.918457,0.7677387,627.4351807,355.0868225,0.561102867,596.0760498,355.1047058,0.539522111,588.324585,525.5576172,0.536673784,617.5299683,686.18573,0.450238883,658.7740479,353.1519165,0.551240623,652.9587402,650.9422607,0.502688766,664.7230225,650.9422607,0.502688766,619.5863647,122.0114365,0.907044291,646.9868774,120.0495682,0.894409478,603.8984985,133.6758575,0.887105703,666.5267334,131.7463684,0.901959658,652.878479,697.9754028,0.13210623,680.2577515,697.9212036,0.175160125,666.6067505,680.3189087,0.235062629,617.628479,699.9260864,0.231466934,603.8962402,698.0414429,0.281905353,625.4275513,696.010498,0.274291843
16.03703505,602.0309448,151.3850861,0.927286148,603.8502197,212.1292725,0.864294708,558.9229126,210.1998749,0.798475504,502.0163879,227.7084961,0.850537896,539.1801147,174.8541565,0.85080868,647.0050659,216.0232391,0.76173526,668.569397,288.4816589,0.822749734,668.5703125,210.1999054,0.814569235,611.7578125,362.9272156,0.587662756,578.4453735,368.8104248,0.569945872,545.1549683,521.6217041,0.567194104,521.6361694,623.4938354,0.302000672,643.0752563,355.1079102,0.584884167,682.2019653,633.2929688,0.465060294,725.3475342,633.2929688,0.465060294,601.9721069,137.6169739,0.910627961,619.5797729,149.3933868,0.938838363,0,0,0,645.0558472,166.9967041,0.818667054,715.5776978,654.8249512,0.355120331,729.3230591,654.8444824,0.348158866,727.3285522,635.3048096,0.243162349,511.8625488,648.9716797,0.145533457,505.9546814,637.2293701,0.156234264,523.5443115,631.3447876,0.170642182
17.0368502,615.7070923,194.5411987,0.930299938,617.5873413,257.2095337,0.903907657,568.5820923,259.1416626,0.779995859,582.3711548,339.4158325,0.304341674,0,0,0,666.590271,257.1052246,0.808368742,666.5302734,290.5387268,0.65251261,633.2040405,321.8044739,0.790821254,615.6480713,441.305481,0.592500091,574.5559082,443.2332458,0.557717383,502.045105,552.951416,0.495114595,507.9027405,684.2276001,0.451022655,649.0281372,437.4036255,0.613797665,727.4008179,678.3397217,0.507564068,742.9020996,678.3397217,0.507564068,601.9678345,186.6031036,0.901118755,627.4220581,182.7289581,0.863460958,586.3253174,206.1994629,0.874860048,645.0256348,198.3416138,0.801036716,743.0477905,701.9125977,0.13702482,758.7317505,698.0349121,0.220257834,741.0330811,690.1010742,0.221606299,496.1526184,715.6096802,0.123505734,490.2475586,705.8175049,0.132217899,515.7811279,694.0212402,0.290211141
21.03611082,599.9660034,168.9859924,0.869347274,603.9083862,229.6834869,0.822236657,556.9405518,225.7532043,0.764403641,478.4709778,159.2085266,0.800769985,504.0078125,84.67556,0.667228341,650.9067383,239.4663696,0.736490667,670.5310059,331.6146851,0.673128903,707.7636719,413.7883606,0.736981034,619.642334,427.539917,0.659577668,586.2736206,427.6060486,0.617076993,603.8328247,558.8865356,0.715759695,525.5387573,680.281311,0.382866979,656.8181763,423.6795959,0.612722933,680.2890625,647.0279541,0.64828372,648.9855957,647.0279541,0.64828372,588.1781006,155.2860718,0.900899529,615.5876465,161.0753326,0.862043262,572.4980469,163.0126343,0.832613587,633.3195801,165.1046906,0.877408326,647.0196533,674.4230957,0.341982454,664.6304932,668.5519409,0.413035035,635.2697144,652.9448853,0.409435958,531.4473267,699.9833374,0.260942817,513.8131104,697.956604,0.29137221,513.7969971,680.3256226,0.262550384
22.03592597,625.456604,141.5781555,0.845303476,643.0621948,223.7709351,0.796106219,588.2969971,229.7328491,0.800254941,590.2703247,323.7975464,0.689497709,570.6245728,386.443634,0.20652467,695.9176636,210.1689453,0.810349226,723.4185181,292.4235229,0.776132286,756.7061157,353.2209167,0.746691525,666.6002808,408.0076904,0.625660598,633.2896118,413.9115601,0.59915483,697.970459,547.1044312,0.650671899,715.6140747,658.7758789,0.498547882,699.881897,402.1026611,0.599936247,715.5842896,650.9266357,0.517872274,635.2359619,650.9266357,0.517872274,613.696106,131.7955017,0.922628522,637.2267456,131.7289734,0.923812389,596.0484619,149.3414612,0.851357579,656.8167114,145.4782104,0.813030124,662.6933594,666.6011353,0.150275722,0,0,0,615.6401978,660.7337646,0.295322806,745.027771,688.1638794,0.206622824,739.0606689,694.0092773,0.197421148,715.605957,668.5578003,0.325081408
24.03555627,637.1948242,161.1304321,0.903532386,633.2194214,223.7932739,0.825850129,576.4598999,212.067749,0.754699886,523.6478882,274.8646851,0.665802836,554.9973145,325.7207031,0.786561191,682.2657471,227.8525238,0.786919653,727.3375854,335.515625,0.718570948,776.3123169,404.0548706,0.790989161,654.8556519,411.8781738,0.607960105,613.7218628,413.8751221,0.607663155,599.9400024,554.9431763,0.697343528,590.2625732,680.3361816,0.406276077,698.0371094,407.9716187,0.625525475,725.3873291,654.8630371,0.659477413,741.0668335,654.8630371,0.659477413,627.397583,147.3804474,0.889150858,650.9690552,147.4383087,0.953929842,609.8022461,149.478302,0.598928332,670.5452271,151.3393097,0.789712369,727.2617798,682.3223877,0.501203001,742.9365234,682.2960815,0.51052016,742.9742432,664.6083984,0.412883282,584.3051758,697.9984741,0.283532172,570.6481323,696.0241089,0.335970789,599.9779663,684.2528687,0.276004404
